product_id,shop_id,name,color,fabric,size_range,price_lkr,product_url,created_ts,popularity_score,stock_count,category_name,_cleaned_at,_dq_score,transaction_date,transaction_year_month,_enriched_at
133.0,47.0,fashion item 132,pink,rayon,s-xl,2152.99,https://shop.lk/product/132,2024-12-22t00:00:00,0.158,45.0,t-shirts,2026-05-02T10:32:00.662267,100,,,2026-05-02T10:32:04.440408
134.0,13.0,fashion item 133,pink,polyester,m-xxl,6252.6,https://shop.lk/product/133,2023-10-03t00:00:00,0.66,179.0,shorts,2026-05-02T10:32:00.662267,100,,,2026-05-02T10:32:04.440408
135.0,19.0,fashion item 134,red,rayon,m-xxl,6275.73,https://shop.lk/product/134,2023-02-07t00:00:00,0.362,199.0,jeans,2026-05-02T10:32:00.662267,100,,,2026-05-02T10:32:04.440408
136.0,33.0,fashion item 135,green,silk,s-l,6220.87,https://shop.lk/product/135,2024-12-12t00:00:00,0.586,40.0,jeans,2026-05-02T10:32:00.662267,100,,,2026-05-02T10:32:04.440408
137.0,39.0,fashion item 136,pink,polyester,s-l,2902.18,https://shop.lk/product/136,2023-06-19t00:00:00,0.546,162.0,t-shirts,2026-05-02T10:32:00.662267,100,,,2026-05-02T10:32:04.440408
138.0,8.0,fashion item 137,white,polyester,m-xxl,7800.72,https://shop.lk/product/137,2023-01-14t00:00:00,0.548,5.0,shirts,2026-05-02T10:32:00.662267,100,,,2026-05-02T10:32:04.440408
139.0,10.0,fashion item 138,green,cotton,xs-l,7723.78,https://shop.lk/product/138,2025-03-15t00:00:00,0.621,227.0,t-shirts,2026-05-02T10:32:00.662267,100,,,2026-05-02T10:32:04.440408
140.0,17.0,fashion item 139,grey,wool,s-l,4408.48,https://shop.lk/product/139,2023-09-04t00:00:00,0.386,85.0,dresses,2026-05-02T10:32:00.662267,100,,,2026-05-02T10:32:04.440408
141.0,26.0,fashion item 140,yellow,polyester,xs-l,3005.85,https://shop.lk/product/140,2023-02-07t00:00:00,0.829,82.0,t-shirts,2026-05-02T10:32:00.662267,100,,,2026-05-02T10:32:04.440408
142.0,18.0,fashion item 141,yellow,silk,s-l,6983.6,https://shop.lk/product/141,2023-11-09t00:00:00,0.342,224.0,dresses,2026-05-02T10:32:00.662267,100,,,2026-05-02T10:32:04.440408
143.0,21.0,fashion item 142,green,rayon,xs-l,6648.64,https://shop.lk/product/142,2024-10-02t00:00:00,0.288,298.0,shorts,2026-05-02T10:32:00.662267,100,,,2026-05-02T10:32:04.440408
144.0,23.0,fashion item 143,black,silk,s-xl,7064.96,https://shop.lk/product/143,2023-08-02t00:00:00,0.956,273.0,skirts,2026-05-02T10:32:00.662267,100,,,2026-05-02T10:32:04.440408
145.0,49.0,fashion item 144,beige,rayon,s-l,5457.7,https://shop.lk/product/144,2023-03-10t00:00:00,0.661,75.0,skirts,2026-05-02T10:32:00.662267,100,,,2026-05-02T10:32:04.440408
146.0,36.0,fashion item 145,pink,silk,xs-l,2547.63,https://shop.lk/product/145,2024-07-07t00:00:00,0.129,61.0,jeans,2026-05-02T10:32:00.662267,100,,,2026-05-02T10:32:04.440408
147.0,29.0,fashion item 146,green,linen,s-l,5604.63,https://shop.lk/product/146,2023-01-26t00:00:00,0.043,1.0,skirts,2026-05-02T10:32:00.662267,100,,,2026-05-02T10:32:04.440408
148.0,19.0,fashion item 147,pink,denim,xs-l,4790.1,https://shop.lk/product/147,2023-01-26t00:00:00,0.878,61.0,jackets,2026-05-02T10:32:00.662267,100,,,2026-05-02T10:32:04.440408
149.0,10.0,fashion item 148,grey,denim,m-xxl,6887.07,https://shop.lk/product/148,2023-05-21t00:00:00,0.707,5.0,jeans,2026-05-02T10:32:00.662267,100,,,2026-05-02T10:32:04.440408
150.0,4.0,fashion item 149,beige,linen,xs-l,6967.78,https://shop.lk/product/149,2024-12-16t00:00:00,0.066,142.0,t-shirts,2026-05-02T10:32:00.662267,100,,,2026-05-02T10:32:04.440408
151.0,39.0,fashion item 150,beige,wool,s-xl,6525.65,https://shop.lk/product/150,2025-01-08t00:00:00,0.711,162.0,t-shirts,2026-05-02T10:32:00.662267,100,,,2026-05-02T10:32:04.440408
152.0,26.0,fashion item 151,pink,polyester,s-xl,2989.93,https://shop.lk/product/151,2023-08-12t00:00:00,0.584,240.0,shorts,2026-05-02T10:32:00.662267,100,,,2026-05-02T10:32:04.440408
153.0,45.0,fashion item 152,red,rayon,xs-l,2028.82,https://shop.lk/product/152,2025-03-18t00:00:00,0.588,114.0,jeans,2026-05-02T10:32:00.662267,100,,,2026-05-02T10:32:04.440408
154.0,18.0,fashion item 153,grey,rayon,s-xl,5442.41,https://shop.lk/product/153,2024-05-31t00:00:00,0.199,230.0,shirts,2026-05-02T10:32:00.662267,100,,,2026-05-02T10:32:04.440408
155.0,42.0,fashion item 154,blue,denim,m-xl,6756.03,https://shop.lk/product/154,2023-12-15t00:00:00,0.783,164.0,jackets,2026-05-02T10:32:00.662267,100,,,2026-05-02T10:32:04.440408
156.0,29.0,fashion item 155,grey,linen,s-xl,7887.18,https://shop.lk/product/155,2025-03-11t00:00:00,0.555,19.0,jackets,2026-05-02T10:32:00.662267,100,,,2026-05-02T10:32:04.440408
157.0,3.0,fashion item 156,black,denim,m-xxl,5113.59,https://shop.lk/product/156,2025-02-03t00:00:00,0.648,188.0,shorts,2026-05-02T10:32:00.662267,100,,,2026-05-02T10:32:04.440408
158.0,28.0,fashion item 157,yellow,silk,xs-l,6553.22,https://shop.lk/product/157,2023-12-15t00:00:00,0.939,7.0,shirts,2026-05-02T10:32:00.662267,100,,,2026-05-02T10:32:04.440408
159.0,2.0,fashion item 158,black,wool,s-l,5626.88,https://shop.lk/product/158,2025-02-08t00:00:00,0.366,20.0,jeans,2026-05-02T10:32:00.662267,100,,,2026-05-02T10:32:04.440408
160.0,14.0,fashion item 159,white,rayon,m-xl,3316.29,https://shop.lk/product/159,2025-05-08t00:00:00,0.696,225.0,dresses,2026-05-02T10:32:00.662267,100,,,2026-05-02T10:32:04.440408
161.0,17.0,fashion item 160,white,cotton,s-l,4480.92,https://shop.lk/product/160,2024-11-29t00:00:00,0.893,214.0,shorts,2026-05-02T10:32:00.662267,100,,,2026-05-02T10:32:04.440408
162.0,43.0,fashion item 161,white,linen,m-xxl,5639.94,https://shop.lk/product/161,2023-01-21t00:00:00,0.466,2.0,dresses,2026-05-02T10:32:00.662267,100,,,2026-05-02T10:32:04.440408
163.0,6.0,fashion item 162,black,cotton,xs-l,5374.5,https://shop.lk/product/162,2023-04-09t00:00:00,0.114,258.0,shorts,2026-05-02T10:32:00.662267,100,,,2026-05-02T10:32:04.440408
164.0,4.0,fashion item 163,red,linen,m-xl,4217.32,https://shop.lk/product/163,2023-08-29t00:00:00,0.629,50.0,jackets,2026-05-02T10:32:00.662267,100,,,2026-05-02T10:32:04.440408
165.0,49.0,fashion item 164,yellow,rayon,xs-l,4882.89,https://shop.lk/product/164,2023-03-13t00:00:00,0.229,145.0,shorts,2026-05-02T10:32:00.662267,100,,,2026-05-02T10:32:04.440408
166.0,5.0,fashion item 165,blue,denim,s-xl,2330.95,https://shop.lk/product/165,2023-06-06t00:00:00,0.769,273.0,skirts,2026-05-02T10:32:00.662267,100,,,2026-05-02T10:32:04.440408
167.0,22.0,fashion item 166,blue,cotton,m-xxl,3960.92,https://shop.lk/product/166,2023-11-01t00:00:00,0.029,124.0,dresses,2026-05-02T10:32:00.662267,100,,,2026-05-02T10:32:04.440408
168.0,21.0,fashion item 167,grey,wool,xs-l,6359.58,https://shop.lk/product/167,2025-05-07t00:00:00,0.182,135.0,shorts,2026-05-02T10:32:00.662267,100,,,2026-05-02T10:32:04.440408
169.0,31.0,fashion item 168,blue,silk,m-xl,2182.66,https://shop.lk/product/168,2024-04-29t00:00:00,0.743,129.0,shorts,2026-05-02T10:32:00.662267,100,,,2026-05-02T10:32:04.440408
170.0,25.0,fashion item 169,grey,polyester,xs-l,2252.24,https://shop.lk/product/169,2024-10-11t00:00:00,0.769,195.0,skirts,2026-05-02T10:32:00.662267,100,,,2026-05-02T10:32:04.440408
171.0,30.0,fashion item 170,grey,polyester,s-xl,6237.92,https://shop.lk/product/170,2023-05-26t00:00:00,0.882,281.0,skirts,2026-05-02T10:32:00.662267,100,,,2026-05-02T10:32:04.440408
172.0,33.0,fashion item 171,yellow,polyester,s-xl,3152.51,https://shop.lk/product/171,2024-11-09t00:00:00,0.593,46.0,jeans,2026-05-02T10:32:00.662267,100,,,2026-05-02T10:32:04.440408
173.0,35.0,fashion item 172,pink,silk,m-xxl,5376.43,https://shop.lk/product/172,2023-05-11t00:00:00,0.084,144.0,jackets,2026-05-02T10:32:00.662267,100,,,2026-05-02T10:32:04.440408
174.0,19.0,fashion item 173,grey,denim,xs-l,7297.64,https://shop.lk/product/173,2023-06-20t00:00:00,0.273,264.0,shorts,2026-05-02T10:32:00.662267,100,,,2026-05-02T10:32:04.440408
175.0,28.0,fashion item 174,yellow,cotton,xs-l,5378.24,https://shop.lk/product/174,2023-11-14t00:00:00,0.648,195.0,t-shirts,2026-05-02T10:32:00.662267,100,,,2026-05-02T10:32:04.440408
176.0,38.0,fashion item 175,red,rayon,xs-l,4216.23,https://shop.lk/product/175,2024-10-26t00:00:00,0.305,51.0,t-shirts,2026-05-02T10:32:00.662267,100,,,2026-05-02T10:32:04.440408
177.0,44.0,fashion item 176,grey,wool,m-xxl,7589.19,https://shop.lk/product/176,2023-09-11t00:00:00,0.88,19.0,dresses,2026-05-02T10:32:00.662267,100,,,2026-05-02T10:32:04.440408
178.0,43.0,fashion item 177,red,linen,s-l,3903.52,https://shop.lk/product/177,2023-07-06t00:00:00,0.02,20.0,skirts,2026-05-02T10:32:00.662267,100,,,2026-05-02T10:32:04.440408
179.0,35.0,fashion item 178,black,silk,s-l,7869.87,https://shop.lk/product/178,2023-02-12t00:00:00,0.821,296.0,shirts,2026-05-02T10:32:00.662267,100,,,2026-05-02T10:32:04.440408
180.0,15.0,fashion item 179,pink,cotton,m-xl,5133.43,https://shop.lk/product/179,2025-03-25t00:00:00,0.257,25.0,jeans,2026-05-02T10:32:00.662267,100,,,2026-05-02T10:32:04.440408
181.0,46.0,fashion item 180,grey,rayon,xs-l,5899.97,https://shop.lk/product/180,2023-10-10t00:00:00,0.073,68.0,t-shirts,2026-05-02T10:32:00.662267,100,,,2026-05-02T10:32:04.440408
182.0,47.0,fashion item 181,red,denim,s-l,3551.02,https://shop.lk/product/181,2023-09-21t00:00:00,0.265,259.0,shorts,2026-05-02T10:32:00.662267,100,,,2026-05-02T10:32:04.440408
183.0,23.0,fashion item 182,white,cotton,xs-l,5540.02,https://shop.lk/product/182,2025-02-04t00:00:00,0.742,166.0,jackets,2026-05-02T10:32:00.662267,100,,,2026-05-02T10:32:04.440408
184.0,39.0,fashion item 183,green,denim,m-xl,6433.71,https://shop.lk/product/183,2023-03-28t00:00:00,0.334,213.0,jeans,2026-05-02T10:32:00.662267,100,,,2026-05-02T10:32:04.440408
185.0,41.0,fashion item 184,green,polyester,s-xl,4234.57,https://shop.lk/product/184,2024-03-29t00:00:00,0.988,25.0,dresses,2026-05-02T10:32:00.662267,100,,,2026-05-02T10:32:04.440408
186.0,7.0,fashion item 185,green,rayon,m-xxl,2746.67,https://shop.lk/product/185,2024-12-13t00:00:00,0.75,219.0,jackets,2026-05-02T10:32:00.662267,100,,,2026-05-02T10:32:04.440408
187.0,2.0,fashion item 186,beige,wool,s-l,2168.92,https://shop.lk/product/186,2023-06-15t00:00:00,0.746,84.0,t-shirts,2026-05-02T10:32:00.662267,100,,,2026-05-02T10:32:04.440408
188.0,25.0,fashion item 187,red,rayon,m-xxl,2209.21,https://shop.lk/product/187,2024-06-27t00:00:00,0.605,90.0,shorts,2026-05-02T10:32:00.662267,100,,,2026-05-02T10:32:04.440408
189.0,28.0,fashion item 188,white,rayon,m-xl,2440.23,https://shop.lk/product/188,2023-06-12t00:00:00,0.6,189.0,t-shirts,2026-05-02T10:32:00.662267,100,,,2026-05-02T10:32:04.440408
190.0,3.0,fashion item 189,pink,silk,m-xl,2129.97,https://shop.lk/product/189,2023-01-11t00:00:00,0.356,54.0,jeans,2026-05-02T10:32:00.662267,100,,,2026-05-02T10:32:04.440408
191.0,21.0,fashion item 190,white,cotton,m-xl,4896.95,https://shop.lk/product/190,2023-12-04t00:00:00,0.97,36.0,jeans,2026-05-02T10:32:00.662267,100,,,2026-05-02T10:32:04.440408
192.0,1.0,fashion item 191,grey,cotton,xs-l,6335.01,https://shop.lk/product/191,2025-02-12t00:00:00,0.838,93.0,shorts,2026-05-02T10:32:00.662267,100,,,2026-05-02T10:32:04.440408
193.0,21.0,fashion item 192,green,denim,m-xl,6946.55,https://shop.lk/product/192,2023-10-12t00:00:00,0.284,217.0,jeans,2026-05-02T10:32:00.662267,100,,,2026-05-02T10:32:04.440408
194.0,40.0,fashion item 193,black,silk,m-xl,4884.49,https://shop.lk/product/193,2025-05-15t00:00:00,0.247,40.0,dresses,2026-05-02T10:32:00.662267,100,,,2026-05-02T10:32:04.440408
195.0,8.0,fashion item 194,yellow,polyester,s-xl,2724.63,https://shop.lk/product/194,2024-05-18t00:00:00,0.166,39.0,shirts,2026-05-02T10:32:00.662267,100,,,2026-05-02T10:32:04.440408
196.0,25.0,fashion item 195,blue,silk,m-xl,6174.12,https://shop.lk/product/195,2024-02-21t00:00:00,0.922,285.0,shirts,2026-05-02T10:32:00.662267,100,,,2026-05-02T10:32:04.440408
197.0,18.0,fashion item 196,beige,cotton,xs-l,7911.06,https://shop.lk/product/196,2024-04-24t00:00:00,0.743,294.0,dresses,2026-05-02T10:32:00.662267,100,,,2026-05-02T10:32:04.440408
198.0,36.0,fashion item 197,pink,linen,s-l,6716.54,https://shop.lk/product/197,2023-01-24t00:00:00,0.428,268.0,shorts,2026-05-02T10:32:00.662267,100,,,2026-05-02T10:32:04.440408
199.0,7.0,fashion item 198,beige,polyester,s-xl,4396.82,https://shop.lk/product/198,2023-01-09t00:00:00,0.83,298.0,skirts,2026-05-02T10:32:00.662267,100,,,2026-05-02T10:32:04.440408
200.0,22.0,fashion item 199,white,silk,xs-l,5936.33,https://shop.lk/product/199,2025-06-06t00:00:00,0.089,35.0,shorts,2026-05-02T10:32:00.662267,100,,,2026-05-02T10:32:04.440408
201.0,22.0,fashion item 200,blue,linen,s-l,7383.63,https://shop.lk/product/200,2023-04-17t00:00:00,0.81,26.0,dresses,2026-05-02T10:32:00.662267,100,,,2026-05-02T10:32:04.440408
202.0,8.0,fashion item 201,pink,polyester,xs-l,4845.15,https://shop.lk/product/201,2023-02-27t00:00:00,0.806,47.0,dresses,2026-05-02T10:32:00.662267,100,,,2026-05-02T10:32:04.440408
203.0,15.0,fashion item 202,green,denim,s-xl,7363.01,https://shop.lk/product/202,2025-05-19t00:00:00,0.677,67.0,shirts,2026-05-02T10:32:00.662267,100,,,2026-05-02T10:32:04.440408
204.0,45.0,fashion item 203,pink,polyester,s-l,2142.65,https://shop.lk/product/203,2025-03-12t00:00:00,0.62,25.0,t-shirts,2026-05-02T10:32:00.662267,100,,,2026-05-02T10:32:04.440408
205.0,8.0,fashion item 204,black,silk,s-xl,2427.82,https://shop.lk/product/204,2023-05-09t00:00:00,0.416,1.0,t-shirts,2026-05-02T10:32:00.662267,100,,,2026-05-02T10:32:04.440408
206.0,23.0,fashion item 205,grey,denim,s-l,6706.29,https://shop.lk/product/205,2023-04-13t00:00:00,0.557,12.0,t-shirts,2026-05-02T10:32:00.662267,100,,,2026-05-02T10:32:04.440408
207.0,28.0,fashion item 206,yellow,rayon,xs-l,3052.02,https://shop.lk/product/206,2024-07-03t00:00:00,0.648,216.0,shirts,2026-05-02T10:32:00.662267,100,,,2026-05-02T10:32:04.440408
208.0,20.0,fashion item 207,black,wool,m-xxl,2623.46,https://shop.lk/product/207,2025-02-07t00:00:00,0.406,218.0,dresses,2026-05-02T10:32:00.662267,100,,,2026-05-02T10:32:04.440408
209.0,33.0,fashion item 208,white,polyester,xs-l,4161.1,https://shop.lk/product/208,2024-09-24t00:00:00,0.469,176.0,shirts,2026-05-02T10:32:00.662267,100,,,2026-05-02T10:32:04.440408
210.0,7.0,fashion item 209,blue,denim,s-xl,6390.67,https://shop.lk/product/209,2023-05-01t00:00:00,0.628,203.0,jeans,2026-05-02T10:32:00.662267,100,,,2026-05-02T10:32:04.440408
211.0,38.0,fashion item 210,blue,polyester,s-xl,6591.29,https://shop.lk/product/210,2025-03-01t00:00:00,0.483,231.0,jackets,2026-05-02T10:32:00.662267,100,,,2026-05-02T10:32:04.440408
212.0,48.0,fashion item 211,yellow,rayon,m-xxl,2895.02,https://shop.lk/product/211,2023-08-25t00:00:00,0.705,78.0,shirts,2026-05-02T10:32:00.662267,100,,,2026-05-02T10:32:04.440408
213.0,16.0,fashion item 212,green,polyester,m-xl,6668.92,https://shop.lk/product/212,2024-06-23t00:00:00,0.911,122.0,jackets,2026-05-02T10:32:00.662267,100,,,2026-05-02T10:32:04.440408
214.0,49.0,fashion item 213,yellow,denim,xs-l,4292.64,https://shop.lk/product/213,2024-06-30t00:00:00,0.45,264.0,skirts,2026-05-02T10:32:00.662267,100,,,2026-05-02T10:32:04.440408
215.0,33.0,fashion item 214,pink,cotton,s-l,2669.24,https://shop.lk/product/214,2025-03-24t00:00:00,0.233,105.0,jeans,2026-05-02T10:32:00.662267,100,,,2026-05-02T10:32:04.440408
216.0,25.0,fashion item 215,white,silk,m-xxl,7797.9,https://shop.lk/product/215,2023-12-17t00:00:00,0.969,194.0,t-shirts,2026-05-02T10:32:00.662267,100,,,2026-05-02T10:32:04.440408
217.0,37.0,fashion item 216,grey,polyester,xs-l,2381.97,https://shop.lk/product/216,2025-02-06t00:00:00,0.524,202.0,jeans,2026-05-02T10:32:00.662267,100,,,2026-05-02T10:32:04.440408
218.0,25.0,fashion item 217,pink,cotton,m-xl,3371.27,https://shop.lk/product/217,2023-05-20t00:00:00,0.438,133.0,shirts,2026-05-02T10:32:00.662267,100,,,2026-05-02T10:32:04.440408
219.0,45.0,fashion item 218,yellow,cotton,s-xl,3329.66,https://shop.lk/product/218,2024-03-06t00:00:00,0.993,215.0,skirts,2026-05-02T10:32:00.662267,100,,,2026-05-02T10:32:04.440408
220.0,4.0,fashion item 219,yellow,polyester,xs-l,6889.79,https://shop.lk/product/219,2024-02-03t00:00:00,0.486,218.0,jackets,2026-05-02T10:32:00.662267,100,,,2026-05-02T10:32:04.440408
221.0,45.0,fashion item 220,green,linen,s-l,4593.64,https://shop.lk/product/220,2023-06-13t00:00:00,0.918,191.0,jeans,2026-05-02T10:32:00.662267,100,,,2026-05-02T10:32:04.440408
222.0,35.0,fashion item 221,white,rayon,m-xxl,4755.69,https://shop.lk/product/221,2023-05-30t00:00:00,0.2,33.0,shirts,2026-05-02T10:32:00.662267,100,,,2026-05-02T10:32:04.440408
223.0,12.0,fashion item 222,pink,denim,s-xl,6774.08,https://shop.lk/product/222,2025-03-21t00:00:00,0.822,288.0,shorts,2026-05-02T10:32:00.662267,100,,,2026-05-02T10:32:04.440408
224.0,33.0,fashion item 223,pink,denim,m-xxl,3305.54,https://shop.lk/product/223,2025-03-30t00:00:00,0.31,31.0,jackets,2026-05-02T10:32:00.662267,100,,,2026-05-02T10:32:04.440408
225.0,39.0,fashion item 224,black,rayon,m-xxl,2140.86,https://shop.lk/product/224,2025-02-11t00:00:00,0.516,155.0,shorts,2026-05-02T10:32:00.662267,100,,,2026-05-02T10:32:04.440408
226.0,3.0,fashion item 225,yellow,cotton,s-xl,5176.39,https://shop.lk/product/225,2023-02-22t00:00:00,0.62,86.0,dresses,2026-05-02T10:32:00.662267,100,,,2026-05-02T10:32:04.440408
227.0,16.0,fashion item 226,blue,linen,m-xxl,4771.99,https://shop.lk/product/226,2023-03-08t00:00:00,0.267,35.0,dresses,2026-05-02T10:32:00.662267,100,,,2026-05-02T10:32:04.440408
228.0,31.0,fashion item 227,blue,rayon,s-xl,4548.05,https://shop.lk/product/227,2024-05-12t00:00:00,0.631,219.0,jackets,2026-05-02T10:32:00.662267,100,,,2026-05-02T10:32:04.440408
229.0,15.0,fashion item 228,red,denim,xs-l,5912.4,https://shop.lk/product/228,2024-12-07t00:00:00,0.779,91.0,shorts,2026-05-02T10:32:00.662267,100,,,2026-05-02T10:32:04.440408
230.0,4.0,fashion item 229,white,wool,m-xxl,7074.78,https://shop.lk/product/229,2024-08-19t00:00:00,0.517,126.0,shirts,2026-05-02T10:32:00.662267,100,,,2026-05-02T10:32:04.440408
231.0,25.0,fashion item 230,pink,silk,s-l,2493.14,https://shop.lk/product/230,2024-01-31t00:00:00,0.655,114.0,jackets,2026-05-02T10:32:00.662267,100,,,2026-05-02T10:32:04.440408
232.0,37.0,fashion item 231,beige,cotton,m-xl,2410.33,https://shop.lk/product/231,2023-01-17t00:00:00,0.584,110.0,dresses,2026-05-02T10:32:00.662267,100,,,2026-05-02T10:32:04.440408
233.0,37.0,fashion item 232,black,polyester,s-xl,5102.21,https://shop.lk/product/232,2024-10-10t00:00:00,0.562,193.0,jackets,2026-05-02T10:32:00.662267,100,,,2026-05-02T10:32:04.440408
234.0,9.0,fashion item 233,blue,wool,xs-l,3072.86,https://shop.lk/product/233,2025-02-23t00:00:00,0.303,78.0,skirts,2026-05-02T10:32:00.662267,100,,,2026-05-02T10:32:04.440408
235.0,33.0,fashion item 234,pink,polyester,m-xxl,5888.44,https://shop.lk/product/234,2025-06-09t00:00:00,0.409,31.0,skirts,2026-05-02T10:32:00.662267,100,,,2026-05-02T10:32:04.440408
236.0,24.0,fashion item 235,beige,polyester,m-xl,6584.39,https://shop.lk/product/235,2024-08-01t00:00:00,0.567,269.0,t-shirts,2026-05-02T10:32:00.662267,100,,,2026-05-02T10:32:04.440408
237.0,36.0,fashion item 236,beige,denim,s-xl,2388.29,https://shop.lk/product/236,2023-07-05t00:00:00,0.104,296.0,jackets,2026-05-02T10:32:00.662267,100,,,2026-05-02T10:32:04.440408
238.0,23.0,fashion item 237,white,wool,m-xxl,3539.62,https://shop.lk/product/237,2024-09-05t00:00:00,0.639,87.0,t-shirts,2026-05-02T10:32:00.662267,100,,,2026-05-02T10:32:04.440408
239.0,14.0,fashion item 238,blue,silk,xs-l,6402.12,https://shop.lk/product/238,2025-01-25t00:00:00,0.857,51.0,t-shirts,2026-05-02T10:32:00.662267,100,,,2026-05-02T10:32:04.440408
240.0,3.0,fashion item 239,yellow,polyester,m-xl,4841.59,https://shop.lk/product/239,2024-12-13t00:00:00,0.519,116.0,dresses,2026-05-02T10:32:00.662267,100,,,2026-05-02T10:32:04.440408
241.0,3.0,fashion item 240,green,rayon,m-xxl,2157.14,https://shop.lk/product/240,2023-04-29t00:00:00,0.336,109.0,skirts,2026-05-02T10:32:00.662267,100,,,2026-05-02T10:32:04.440408
242.0,5.0,fashion item 241,red,silk,xs-l,7698.84,https://shop.lk/product/241,2025-05-12t00:00:00,0.551,208.0,shorts,2026-05-02T10:32:00.662267,100,,,2026-05-02T10:32:04.440408
243.0,17.0,fashion item 242,pink,rayon,s-l,3750.61,https://shop.lk/product/242,2023-04-15t00:00:00,0.187,66.0,jackets,2026-05-02T10:32:00.662267,100,,,2026-05-02T10:32:04.440408
244.0,44.0,fashion item 243,yellow,polyester,s-xl,4174.75,https://shop.lk/product/243,2024-02-18t00:00:00,0.17,295.0,skirts,2026-05-02T10:32:00.662267,100,,,2026-05-02T10:32:04.440408
245.0,23.0,fashion item 244,white,polyester,s-xl,7511.44,https://shop.lk/product/244,2023-04-30t00:00:00,0.74,251.0,shirts,2026-05-02T10:32:00.662267,100,,,2026-05-02T10:32:04.440408
246.0,32.0,fashion item 245,pink,silk,s-l,2410.2,https://shop.lk/product/245,2023-08-03t00:00:00,0.472,62.0,skirts,2026-05-02T10:32:00.662267,100,,,2026-05-02T10:32:04.440408
247.0,30.0,fashion item 246,beige,silk,s-xl,4312.26,https://shop.lk/product/246,2023-11-10t00:00:00,0.592,297.0,jackets,2026-05-02T10:32:00.662267,100,,,2026-05-02T10:32:04.440408
248.0,3.0,fashion item 247,blue,linen,s-xl,7343.31,https://shop.lk/product/247,2024-11-11t00:00:00,0.484,203.0,t-shirts,2026-05-02T10:32:00.662267,100,,,2026-05-02T10:32:04.440408
249.0,28.0,fashion item 248,green,silk,xs-l,5601.85,https://shop.lk/product/248,2023-09-05t00:00:00,0.988,256.0,skirts,2026-05-02T10:32:00.662267,100,,,2026-05-02T10:32:04.440408
250.0,13.0,fashion item 249,black,cotton,xs-l,6990.8,https://shop.lk/product/249,2024-05-14t00:00:00,0.315,99.0,jackets,2026-05-02T10:32:00.662267,100,,,2026-05-02T10:32:04.440408
251.0,32.0,fashion item 250,red,polyester,xs-l,5262.64,https://shop.lk/product/250,2024-05-09t00:00:00,0.098,28.0,shorts,2026-05-02T10:32:00.662267,100,,,2026-05-02T10:32:04.440408
252.0,5.0,fashion item 251,green,silk,s-xl,3741.35,https://shop.lk/product/251,2025-03-31t00:00:00,0.396,259.0,dresses,2026-05-02T10:32:00.662267,100,,,2026-05-02T10:32:04.440408
253.0,15.0,fashion item 252,pink,cotton,s-l,2794.41,https://shop.lk/product/252,2023-05-26t00:00:00,0.724,76.0,jeans,2026-05-02T10:32:00.662267,100,,,2026-05-02T10:32:04.440408
254.0,9.0,fashion item 253,pink,rayon,m-xl,4864.03,https://shop.lk/product/253,2023-03-09t00:00:00,0.538,40.0,jeans,2026-05-02T10:32:00.662267,100,,,2026-05-02T10:32:04.440408
255.0,35.0,fashion item 254,beige,rayon,m-xl,7675.83,https://shop.lk/product/254,2025-04-02t00:00:00,0.659,298.0,shorts,2026-05-02T10:32:00.662267,100,,,2026-05-02T10:32:04.440408
256.0,23.0,fashion item 255,beige,rayon,s-xl,2148.15,https://shop.lk/product/255,2024-11-04t00:00:00,0.272,283.0,t-shirts,2026-05-02T10:32:00.662267,100,,,2026-05-02T10:32:04.440408
257.0,10.0,fashion item 256,grey,cotton,m-xl,2547.5,https://shop.lk/product/256,2025-04-04t00:00:00,0.424,285.0,dresses,2026-05-02T10:32:00.662267,100,,,2026-05-02T10:32:04.440408
258.0,23.0,fashion item 257,pink,polyester,s-l,2337.95,https://shop.lk/product/257,2025-06-04t00:00:00,0.808,248.0,t-shirts,2026-05-02T10:32:00.662267,100,,,2026-05-02T10:32:04.440408
259.0,2.0,fashion item 258,white,denim,m-xxl,3733.5,https://shop.lk/product/258,2024-11-16t00:00:00,0.653,269.0,skirts,2026-05-02T10:32:00.662267,100,,,2026-05-02T10:32:04.440408
260.0,21.0,fashion item 259,black,linen,m-xxl,6110.88,https://shop.lk/product/259,2025-05-04t00:00:00,0.101,285.0,shorts,2026-05-02T10:32:00.662267,100,,,2026-05-02T10:32:04.440408
261.0,1.0,fashion item 260,beige,polyester,m-xxl,5288.91,https://shop.lk/product/260,2024-08-08t00:00:00,0.514,28.0,dresses,2026-05-02T10:32:00.662267,100,,,2026-05-02T10:32:04.440408
262.0,32.0,fashion item 261,beige,polyester,s-l,5847.19,https://shop.lk/product/261,2024-09-17t00:00:00,0.403,77.0,skirts,2026-05-02T10:32:00.662267,100,,,2026-05-02T10:32:04.440408
263.0,2.0,fashion item 262,beige,rayon,s-xl,4903.6,https://shop.lk/product/262,2023-09-30t00:00:00,0.328,240.0,jackets,2026-05-02T10:32:00.662267,100,,,2026-05-02T10:32:04.440408
264.0,44.0,fashion item 263,green,polyester,s-l,6742.99,https://shop.lk/product/263,2023-05-08t00:00:00,0.069,259.0,jackets,2026-05-02T10:32:00.662267,100,,,2026-05-02T10:32:04.440408
265.0,41.0,fashion item 264,white,silk,m-xxl,4975.41,https://shop.lk/product/264,2024-08-09t00:00:00,0.319,172.0,shorts,2026-05-02T10:32:00.662267,100,,,2026-05-02T10:32:04.440408
