deviceId,rideId,timestamp,temperature,coldTemperature,humidity,rainValue,rainValue2,rainStatus,rainStatus2,magnetDetected,pitch,roll,tiltAngle,tiltStatus,waterDetected,tiltDetected,tempHigh,tempLow,temperatureStatus,deliveryStatus,tilt_rate,tilt_accel,tilt_risk_score,label
ESP32_BAG_01,RIDE_010,2025-01-01 08:00:38,31.67,31.17,78.67,4095,4095,Dry,Dry,False,4.57,4.52,4.482,Normal,False,False,False,False,Normal,IDLE,-1.5714194398517964,0.5320951552744254,0.9195794648264868,Unsafe
ESP32_BAG_01,RIDE_010,2025-01-01 08:00:40,31.64,31.14,79.42,4095,4095,Dry,Dry,False,7.088,6.94,7.579,Normal,False,False,False,False,Normal,IDLE,-0.4846947569306343,0.1013320822317308,0.903328916188272,Unsafe
ESP32_BAG_01,RIDE_010,2025-01-01 08:00:42,31.09,30.59,78.95,4095,4095,Dry,Dry,False,5.875,6.917,6.108,Normal,False,False,False,False,Normal,IDLE,-0.4030244978075513,-0.624833223974865,0.731687618974689,Unsafe
ESP32_BAG_01,RIDE_010,2025-01-01 08:00:44,31.36,30.86,76.47,4095,4095,Dry,Dry,False,9.053,8.963,8.994,Normal,False,False,False,False,Normal,IDLE,0.9832402450780926,0.0714546938190868,1.0,Unsafe
ESP32_BAG_01,RIDE_010,2025-01-01 08:00:46,31.35,30.85,79.44,3000,3000,Wet,Wet,False,8.357,8.071,7.653,Normal,False,False,False,False,Normal,IDLE,0.3364672376163167,0.6569428105069897,0.8662400990099927,Unsafe
ESP32_BAG_01,RIDE_010,2025-01-01 08:00:48,31.64,31.14,77.17,4095,4095,Dry,Dry,False,8.347,7.85,8.467,Normal,False,False,False,False,Normal,IDLE,1.2185813657430715,0.3899170570393415,1.0,Unsafe
ESP32_BAG_01,RIDE_010,2025-01-01 08:00:50,31.47,30.97,78.06,3000,3000,Wet,Wet,False,7.911,9.056,8.049,Normal,False,False,False,False,Normal,IDLE,0.5099819775592837,-0.7369901395805579,0.9578946215734941,Unsafe
ESP32_BAG_01,RIDE_010,2025-01-01 08:00:52,31.43,30.93,79.97,4095,4095,Dry,Dry,True,6.519,7.243,6.556,Normal,False,False,False,False,Normal,IDLE,-0.5013154570619281,0.39598947000657914,0.8059824747091472,Unsafe
ESP32_BAG_01,RIDE_010,2025-01-01 08:00:54,31.32,30.82,77.41,4095,4095,Dry,Dry,False,6.994,6.581,6.616,Normal,False,False,False,False,Normal,IDLE,-0.718693190342051,0.15022302988138822,0.877252839455409,Unsafe
ESP32_BAG_01,RIDE_010,2025-01-01 08:00:56,31.43,30.93,75.46,3000,3000,Wet,Wet,False,9.87,10.09,10.226,Normal,False,False,False,False,Normal,IDLE,0.8879818177581333,0.9336949508762663,1.0,Unsafe
ESP32_BAG_01,RIDE_010,2025-01-01 08:00:58,31.26,30.76,76.7,4095,4095,Dry,Dry,False,5.996,7.077,6.175,Normal,False,False,False,False,Normal,IDLE,0.05673856024731399,-0.6764117125519976,0.6344945405944674,Warning
ESP32_BAG_01,RIDE_010,2025-01-01 08:01:00,31.68,31.18,77.44,4095,4095,Dry,Dry,False,7.251,6.166,6.692,Normal,False,False,False,False,Normal,IDLE,-1.8109828874371392,0.43854103562139235,1.0,Unsafe
ESP32_BAG_01,RIDE_010,2025-01-01 08:01:02,30.9,30.4,76.49,4095,4095,Dry,Dry,True,6.786,5.436,6.009,Normal,False,False,False,False,Normal,IDLE,0.6414084514839813,0.7745851578897017,0.7933185603360039,Unsafe
ESP32_BAG_01,RIDE_010,2025-01-01 08:01:04,31.31,30.81,78.15,4095,4095,Dry,Dry,True,6.842,5.898,6.293,Normal,False,False,False,False,Normal,IDLE,1.290397373799725,0.08847309244688277,1.0,Unsafe
ESP32_BAG_01,RIDE_010,2025-01-01 08:01:06,31.61,31.11,76.47,4095,4095,Dry,Dry,False,9.212,9.074,9.281,Normal,False,False,False,False,Normal,IDLE,0.5148041392416892,0.08280480761681627,1.0,Unsafe
ESP32_BAG_01,RIDE_010,2025-01-01 08:01:08,31.45,30.95,77.29,4095,4095,Dry,Dry,False,8.576,8.896,8.268,Normal,False,False,False,False,Normal,IDLE,-0.15999078673804812,-0.15443248021765374,0.8747805194085666,Unsafe
ESP32_BAG_01,RIDE_010,2025-01-01 08:01:10,31.35,30.85,78.79,4095,4095,Dry,Dry,False,4.876,5.256,4.259,Normal,False,False,False,False,Normal,IDLE,-0.7559897206013044,-0.9934606558641664,0.6526932079895409,Warning
ESP32_BAG_01,RIDE_010,2025-01-01 08:01:12,31.39,30.89,78.61,4095,4095,Dry,Dry,True,7.108,6.598,7.095,Normal,False,False,False,False,Normal,IDLE,-1.8577450751509035,0.33540424604795804,1.0,Unsafe
ESP32_BAG_01,RIDE_010,2025-01-01 08:01:14,31.38,30.88,78.01,4095,4095,Dry,Dry,False,7.622,6.276,6.828,Normal,False,False,False,False,Normal,IDLE,-0.935119303436919,0.22570704404731823,0.9633288634395336,Unsafe
ESP32_BAG_01,RIDE_010,2025-01-01 08:01:16,31.34,30.84,75.83,4095,4095,Dry,Dry,False,9.206,7.729,8.172,Normal,False,False,False,False,Normal,IDLE,0.551546896017538,0.1572894918933622,0.9826815922889531,Unsafe
ESP32_BAG_01,RIDE_010,2025-01-01 08:01:18,31.05,30.55,76.6,4095,4095,Dry,Dry,False,7.665,8.061,7.856,Normal,False,False,False,False,Normal,IDLE,1.1096058552999368,0.054311750388583324,1.0,Unsafe
ESP32_BAG_01,RIDE_010,2025-01-01 08:01:20,31.54,31.04,77.12,4095,4095,Dry,Dry,False,8.062,7.97,7.634,Normal,False,False,False,False,Normal,IDLE,0.9430370622284157,1.27173132982862,1.0,Unsafe
ESP32_BAG_01,RIDE_010,2025-01-01 08:01:22,31.63,31.13,78.08,4095,4095,Dry,Dry,False,6.155,5.543,6.149,Normal,False,False,False,False,Normal,IDLE,0.5791050923834243,0.414610465634228,0.7886520422867594,Unsafe
ESP32_BAG_01,RIDE_010,2025-01-01 08:01:24,31.72,31.22,76.91,4095,4095,Dry,Dry,False,8.336,8.784,8.785,Normal,False,False,False,False,Normal,IDLE,0.8993750425518761,1.0243157653988912,1.0,Unsafe
ESP32_BAG_01,RIDE_010,2025-01-01 08:01:26,31.14,30.64,78.74,1500,1500,Wet,Wet,False,8.765,8.742,9.038,Normal,False,False,False,False,Normal,IDLE,1.6467935638583115,-0.8203172201425596,1.0,Unsafe
ESP32_BAG_01,RIDE_010,2025-01-01 08:01:28,31.33,30.83,75.82,3000,3000,Wet,Wet,False,2.481,3.25,3.468,Normal,False,False,False,False,Normal,IDLE,-0.5052552660228596,0.3982574803964202,0.4983975367648371,Warning
ESP32_BAG_01,RIDE_010,2025-01-01 08:01:30,31.12,30.62,77.07,4095,4095,Dry,Dry,False,4.861,5.434,4.987,Normal,False,False,False,False,Normal,IDLE,0.2592214176936188,-0.042261154508561376,0.5764289431366661,Warning
ESP32_BAG_01,RIDE_010,2025-01-01 08:01:32,31.57,31.07,77.69,1500,1500,Wet,Wet,False,6.987,7.111,6.89,Normal,False,False,False,False,Normal,IDLE,0.03635418586577705,0.7661826654245648,0.6999250541808627,Warning
ESP32_BAG_01,RIDE_010,2025-01-01 08:01:34,31.42,30.92,78.94,4095,4095,Dry,Dry,False,5.061,4.945,4.642,Normal,False,False,False,False,Normal,IDLE,-0.2693096662896436,-0.4893403657046764,0.5449847820847111,Warning
ESP32_BAG_01,RIDE_010,2025-01-01 08:01:36,31.86,31.36,78.63,4095,4095,Dry,Dry,False,10.689,11.15,11.466,Normal,False,False,False,False,Normal,IDLE,-1.5023969260590604,-0.6650142704981252,1.0,Unsafe
ESP32_BAG_01,RIDE_010,2025-01-01 08:01:38,31.18,30.68,78.89,4095,4095,Dry,Dry,False,7.47,6.707,6.85,Normal,False,False,False,False,Normal,IDLE,0.1334084159115425,-0.035406654975259716,0.7250335153579615,Unsafe
ESP32_BAG_01,RIDE_010,2025-01-01 08:01:40,31.44,30.94,77.25,3000,3000,Wet,Wet,False,9.719,9.71,9.915,Normal,False,False,False,False,Normal,IDLE,0.11619516005876354,0.651668433101695,1.0,Unsafe
ESP32_BAG_01,RIDE_010,2025-01-01 08:01:42,31.4,30.9,78.43,4095,4095,Dry,Dry,False,7.857,7.998,7.907,Normal,False,False,False,False,Normal,IDLE,-0.44732604569829776,0.4471535832747974,0.9248770590140752,Unsafe
ESP32_BAG_01,RIDE_010,2025-01-01 08:01:44,30.95,30.45,78.71,4095,4095,Dry,Dry,False,8.96,9.949,9.514,Normal,False,False,False,False,Normal,IDLE,-0.7916062598843906,-1.2442882613124056,1.0,Unsafe
ESP32_BAG_01,RIDE_010,2025-01-01 08:01:46,31.15,30.65,78.67,4095,4095,Dry,Dry,False,7.592,7.822,7.42,Normal,False,False,False,False,Normal,IDLE,-0.31427277611863785,0.2771841954037725,0.8362342433701303,Unsafe
ESP32_BAG_01,RIDE_010,2025-01-01 08:01:48,31.56,31.06,78.57,3000,3000,Wet,Wet,False,5.883,6.267,5.52,Normal,False,False,False,False,Normal,IDLE,1.6951801175344787,0.01471782878405379,1.0,Unsafe
ESP32_BAG_01,RIDE_010,2025-01-01 08:01:50,31.07,30.57,77.6,4095,4095,Dry,Dry,False,7.502,8.115,7.963,Normal,False,False,False,False,Normal,IDLE,1.1823951738123686,0.1119595498767972,1.0,Unsafe
ESP32_BAG_01,RIDE_010,2025-01-01 08:01:52,31.08,30.58,78.58,4095,4095,Dry,Dry,False,8.057,9.005,8.694,Normal,False,False,False,False,Normal,IDLE,-0.6569748993669686,0.06359446937856028,1.0,Unsafe
ESP32_BAG_01,RIDE_010,2025-01-01 08:01:54,31.44,30.94,79.74,4095,4095,Dry,Dry,False,5.535,6.029,6.39,Normal,False,False,False,False,Normal,IDLE,-0.40674169190674514,-0.6580171299634289,0.7610404141886216,Unsafe
ESP32_BAG_01,RIDE_010,2025-01-01 08:01:56,31.84,31.34,77.82,3000,3000,Wet,Wet,False,8.489,8.191,7.909,Normal,False,False,False,False,Normal,IDLE,-0.24858147995557522,-0.011344437394896734,0.8654522455699858,Unsafe
ESP32_BAG_01,RIDE_010,2025-01-01 08:01:58,31.49,30.99,76.56,4095,4095,Dry,Dry,False,10.232,9.468,10.027,Normal,False,False,False,False,Normal,IDLE,0.8553631432327395,-0.5127953263185565,1.0,Unsafe
ESP32_BAG_01,RIDE_010,2025-01-01 08:02:00,31.5,31.0,80.43,4095,4095,Dry,Dry,False,4.118,4.077,4.145,Normal,False,False,False,False,Normal,IDLE,-0.6783624452552285,0.12367600874807144,0.6180150054267601,Warning
ESP32_BAG_01,RIDE_010,2025-01-01 08:02:02,31.26,30.76,78.56,4095,4095,Dry,Dry,False,7.112,6.53,7.194,Normal,False,False,False,False,Normal,IDLE,-0.1913016480815689,-0.47235410463620386,0.7768090290394247,Unsafe
ESP32_BAG_01,RIDE_010,2025-01-01 08:02:04,31.48,30.98,78.45,4095,4095,Dry,Dry,True,6.259,6.719,6.528,Normal,False,False,False,False,Normal,IDLE,0.28227346731031505,0.5688668162836991,0.7374883730027656,Unsafe
ESP32_BAG_01,RIDE_010,2025-01-01 08:02:06,31.41,30.91,77.97,3000,3000,Wet,Wet,False,9.875,10.316,10.03,Normal,False,False,False,False,Normal,IDLE,0.364318536782572,-0.32409457353367194,1.0,Unsafe
ESP32_BAG_01,RIDE_010,2025-01-01 08:02:08,31.35,30.85,78.77,1500,1500,Wet,Wet,False,8.263,7.206,7.244,Normal,False,False,False,False,Normal,IDLE,0.15747481613490388,-0.22872330110066583,0.7716739318356608,Unsafe
ESP32_BAG_01,RIDE_011,2025-01-01 08:00:00,33.76,33.26,87.71,3000,3000,Wet,Wet,False,4.381,5.767,4.919,Normal,False,False,False,False,Normal,IDLE,0.0,0.35203771896407904,0.49192710428385417,Warning
ESP32_BAG_01,RIDE_011,2025-01-01 08:00:02,34.09,33.59,86.3,4095,4095,Dry,Dry,False,7.663,7.228,7.402,Normal,False,False,False,False,Normal,IDLE,0.34329077210328984,0.39802378704287555,0.8431411886802231,Unsafe
ESP32_BAG_01,RIDE_011,2025-01-01 08:00:04,33.68,33.18,87.8,4095,4095,Dry,Dry,False,7.281,5.911,7.196,Normal,False,False,False,False,Normal,IDLE,-0.5140011066886004,0.3418645561102869,0.873755368354741,Unsafe
ESP32_BAG_01,RIDE_011,2025-01-01 08:00:06,34.38,33.88,86.13,3000,3000,Wet,Wet,False,4.984,5.964,6.04,Normal,False,False,False,False,Normal,IDLE,1.2945807685614619,0.16050750410295533,0.9924143402775069,Unsafe
ESP32_BAG_01,RIDE_011,2025-01-01 08:00:08,34.46,33.96,87.37,3000,3000,Wet,Wet,False,8.116,8.813,8.237,Normal,False,False,False,False,Normal,IDLE,-0.5942870280539808,-0.7302927353996976,1.0,Unsafe
ESP32_BAG_01,RIDE_011,2025-01-01 08:00:10,33.16,32.66,87.07,1500,1500,Wet,Wet,False,7.646,7.708,7.483,Normal,False,False,False,False,Normal,IDLE,1.2226564688546968,-0.25253719420517867,1.0,Unsafe
ESP32_BAG_01,RIDE_011,2025-01-01 08:00:12,34.15,33.65,86.71,4095,4095,Dry,Dry,False,10.472,11.411,11.306,Normal,False,False,False,False,Normal,IDLE,0.38022149697717117,0.9803719766990573,1.0,Unsafe
ESP32_BAG_01,RIDE_011,2025-01-01 08:00:14,34.46,33.96,85.89,1500,1500,Wet,Wet,False,4.347,4.998,4.61,Normal,False,False,False,False,Normal,IDLE,-0.3560538086364781,0.12781289277485883,0.5678636186597404,Warning
ESP32_BAG_01,RIDE_011,2025-01-01 08:00:16,34.4,33.9,85.28,3000,3000,Wet,Wet,False,7.652,6.394,6.499,Normal,False,False,False,False,Normal,IDLE,-0.6101853176605738,0.6931541344147495,0.8329887874929217,Unsafe
ESP32_BAG_01,RIDE_011,2025-01-01 08:00:18,34.64,34.14,85.38,4095,4095,Dry,Dry,False,5.757,7.357,6.3,Normal,False,False,False,False,Normal,IDLE,0.08883212077672537,0.06920271707703046,0.6566309912320768,Warning
ESP32_BAG_01,RIDE_011,2025-01-01 08:00:20,34.4,33.9,87.19,4095,4095,Dry,Dry,False,6.285,6.346,6.067,Normal,False,False,False,False,Normal,IDLE,0.15333570943742086,0.11938535766867722,0.6527216341203674,Warning
ESP32_BAG_01,RIDE_011,2025-01-01 08:00:22,34.07,33.57,86.22,4095,4095,Dry,Dry,False,7.072,7.524,7.387,Normal,False,False,False,False,Normal,IDLE,-0.683885442036461,0.6423977119171532,0.9439012949782777,Unsafe
ESP32_BAG_01,RIDE_011,2025-01-01 08:00:24,33.76,33.26,86.88,3000,3000,Wet,Wet,False,5.889,5.42,5.385,Normal,False,False,False,False,Normal,IDLE,0.1298836486531819,-0.5286613014060499,0.577451011270442,Warning
ESP32_BAG_01,RIDE_011,2025-01-01 08:00:26,33.95,33.45,87.37,4095,4095,Dry,Dry,False,5.885,5.385,5.907,Normal,False,False,False,False,Normal,IDLE,0.8432290486807106,0.3502818374466875,0.8436951509859416,Unsafe
ESP32_BAG_01,RIDE_011,2025-01-01 08:00:28,34.17,33.67,86.17,3000,3000,Wet,Wet,False,7.24,7.861,7.617,Normal,False,False,False,False,Normal,IDLE,0.37084354399891417,0.3585822638469014,0.8729969499398081,Unsafe
ESP32_BAG_01,RIDE_011,2025-01-01 08:00:30,33.72,33.22,86.39,4095,4095,Dry,Dry,False,8.604,8.387,8.867,Normal,False,False,False,False,Normal,IDLE,0.5995256918200641,0.010876092007980382,1.0,Unsafe
ESP32_BAG_01,RIDE_011,2025-01-01 08:00:32,34.04,33.54,86.99,4095,4095,Dry,Dry,False,5.187,6.048,5.19,Normal,False,False,False,False,Normal,IDLE,-0.6174197176108183,-0.2657929417429786,0.704215292242548,Unsafe
ESP32_BAG_01,RIDE_011,2025-01-01 08:00:34,34.22,33.72,85.68,3000,3000,Wet,Wet,False,7.77,6.815,7.318,Normal,False,False,False,False,Normal,IDLE,1.4470891023143557,0.2803846745075836,1.0,Unsafe
ESP32_BAG_01,RIDE_011,2025-01-01 08:00:36,34.01,33.51,86.01,4095,4095,Dry,Dry,False,3.781,4.15,4.093,Normal,False,False,False,False,Normal,IDLE,0.3525590412225966,-0.4010923349014425,0.515023369206841,Warning
ESP32_BAG_01,RIDE_011,2025-01-01 08:00:38,33.9,33.4,87.43,4095,4095,Dry,Dry,False,7.838,6.676,6.995,Normal,False,False,False,False,Normal,IDLE,1.1027334304127243,-0.08390277237323328,1.0,Unsafe
ESP32_BAG_01,RIDE_011,2025-01-01 08:00:40,33.74,33.24,86.86,4095,4095,Dry,Dry,False,8.838,9.361,8.554,Normal,False,False,False,False,Normal,IDLE,0.38483680008529125,-0.4659808110987531,0.9708289057061156,Unsafe
ESP32_BAG_01,RIDE_011,2025-01-01 08:00:42,34.06,33.56,86.53,1500,1500,Wet,Wet,False,5.559,6.033,5.534,Normal,False,False,False,False,Normal,IDLE,1.5030773674651636,0.3600403260744785,1.0,Unsafe
ESP32_BAG_01,RIDE_011,2025-01-01 08:00:44,34.09,33.59,86.83,4095,4095,Dry,Dry,False,6.729,6.064,5.993,Normal,False,False,False,False,Normal,IDLE,0.3482518477000811,0.5005054600159188,0.7037351104224941,Unsafe
ESP32_BAG_01,RIDE_011,2025-01-01 08:00:46,34.31,33.81,87.39,4095,4095,Dry,Dry,False,9.475,9.059,9.112,Normal,False,False,False,False,Normal,IDLE,-1.1300948039461545,0.4419673500603849,1.0,Unsafe
ESP32_BAG_01,RIDE_011,2025-01-01 08:00:48,33.6,33.1,86.69,1500,1500,Wet,Wet,False,8.108,8.508,8.844,Normal,False,False,False,False,Normal,IDLE,0.09390109057546203,0.2575949320967395,0.9125501725632595,Unsafe
ESP32_BAG_01,RIDE_011,2025-01-01 08:00:50,34.25,33.75,87.52,3000,3000,Wet,Wet,False,5.41,6.589,6.018,Normal,False,False,False,False,Normal,IDLE,0.03382386527450603,-0.8263695715793073,0.6119634935695414,Warning
ESP32_BAG_01,RIDE_011,2025-01-01 08:00:52,33.68,33.18,83.87,4095,4095,Dry,Dry,False,5.875,5.603,4.979,Normal,False,False,False,False,Normal,IDLE,-0.4565005346250252,0.10179754846765296,0.6348213564423537,Warning
ESP32_BAG_01,RIDE_011,2025-01-01 08:00:54,34.18,33.68,87.82,4095,4095,Dry,Dry,False,7.312,6.792,7.442,Normal,False,False,False,False,Normal,IDLE,-1.1818245657057,-0.8386456340295753,1.0,Unsafe
ESP32_BAG_01,RIDE_011,2025-01-01 08:00:56,33.92,33.42,85.58,3000,3000,Wet,Wet,False,8.029,8.701,8.082,Normal,False,False,False,False,Normal,IDLE,-1.1615069404013987,-0.24484758507411936,1.0,Unsafe
ESP32_BAG_01,RIDE_011,2025-01-01 08:00:58,34.22,33.72,87.18,4095,4095,Dry,Dry,False,5.631,6.642,6.27,Normal,False,False,False,False,Normal,IDLE,0.0367363939582132,0.628219433689515,0.6379912074030041,Warning
ESP32_BAG_01,RIDE_011,2025-01-01 08:01:00,33.78,33.28,86.46,4095,4095,Dry,Dry,False,8.37,8.219,8.35,Normal,False,False,False,False,Normal,IDLE,-1.3508519723579782,-0.6582145027680706,1.0,Unsafe
ESP32_BAG_01,RIDE_011,2025-01-01 08:01:02,34.23,33.73,85.89,3000,3000,Wet,Wet,False,8.062,8.625,8.796,Normal,False,False,False,False,Normal,IDLE,-1.0886606250421609,-0.9019839497072518,1.0,Unsafe
ESP32_BAG_01,RIDE_011,2025-01-01 08:01:04,34.24,33.74,88.44,4095,4095,Dry,Dry,False,6.871,7.225,6.885,Normal,False,False,False,False,Normal,IDLE,0.9956642043170014,0.1361336922029988,0.9872319776959895,Unsafe
ESP32_BAG_01,RIDE_011,2025-01-01 08:01:06,34.64,34.14,85.2,4095,4095,Dry,Dry,False,4.849,3.967,4.305,Normal,False,False,False,False,Normal,IDLE,-0.10636107856775621,0.8062193180614633,0.4624215131102886,Warning
ESP32_BAG_01,RIDE_011,2025-01-01 08:01:08,33.9,33.4,87.89,4095,4095,Dry,Dry,False,8.767,9.08,8.284,Normal,False,False,False,False,Normal,IDLE,-0.24075045527593467,0.7603431228163228,0.9006510811223051,Unsafe
ESP32_BAG_01,RIDE_011,2025-01-01 08:01:10,33.8,33.3,85.54,1500,1500,Wet,Wet,True,5.487,4.941,5.353,Normal,False,False,False,False,Normal,IDLE,-0.7252328520459476,0.5881152819534181,0.7528294483139226,Unsafe
ESP32_BAG_01,RIDE_011,2025-01-01 08:01:12,34.04,33.54,88.65,4095,4095,Dry,Dry,False,8.453,8.695,8.139,Normal,False,False,False,False,Normal,IDLE,-0.8195178996833429,-0.2404636533554934,1.0,Unsafe
ESP32_BAG_01,RIDE_011,2025-01-01 08:01:14,34.23,33.73,87.17,4095,4095,Dry,Dry,True,9.536,9.896,9.092,Normal,False,False,False,False,Normal,IDLE,-0.16071216501874308,-0.17337563929015962,0.9574172689200574,Unsafe
ESP32_BAG_01,RIDE_011,2025-01-01 08:01:16,34.28,33.78,86.41,4095,4095,Dry,Dry,False,7.06,7.44,6.828,Normal,False,False,False,False,Normal,IDLE,-0.26409193864218933,0.7935470795162987,0.7620163189056813,Unsafe
ESP32_BAG_01,RIDE_011,2025-01-01 08:01:18,33.94,33.44,87.7,1500,1500,Wet,Wet,False,5.221,5.065,4.937,Normal,False,False,False,False,Normal,IDLE,0.9120988654180229,1.0341444254209378,0.7672835550486936,Unsafe
ESP32_BAG_01,RIDE_011,2025-01-01 08:01:20,33.77,33.27,87.72,4095,4095,Dry,Dry,False,8.168,7.837,8.272,Normal,False,False,False,False,Normal,IDLE,0.21804353081541838,-0.31926219397720923,0.8925854635523415,Unsafe
ESP32_BAG_01,RIDE_011,2025-01-01 08:01:22,34.41,33.91,84.22,4095,4095,Dry,Dry,False,7.435,8.17,7.75,Normal,False,False,False,False,Normal,IDLE,-0.7031211451745053,0.3334638306786841,0.9859722361835955,Unsafe
ESP32_BAG_01,RIDE_011,2025-01-01 08:01:24,34.76,34.26,85.88,4095,4095,Dry,Dry,False,8.146,8.103,7.839,Normal,False,False,False,False,Normal,IDLE,0.1209854305652153,-0.3003430307387799,0.8201743311332208,Unsafe
ESP32_BAG_01,RIDE_011,2025-01-01 08:01:26,34.34,33.84,86.83,4095,4095,Dry,Dry,False,9.198,8.823,8.856,Normal,False,False,False,False,Normal,IDLE,0.6191214366392827,0.30891839135095867,1.0,Unsafe
ESP32_BAG_01,RIDE_011,2025-01-01 08:01:28,34.6,34.1,87.03,4095,4095,Dry,Dry,False,6.8,6.536,6.203,Normal,False,False,False,False,Normal,IDLE,-0.8827275744879272,-0.24665917532038759,0.885155029365928,Unsafe
ESP32_BAG_01,RIDE_011,2025-01-01 08:01:30,33.69,33.19,86.18,4095,4095,Dry,Dry,False,7.938,7.4,7.74,Normal,False,False,False,False,Normal,IDLE,-0.16249011898113053,-0.2592134936531661,0.8227734978289327,Unsafe
ESP32_BAG_01,RIDE_011,2025-01-01 08:01:32,34.6,34.1,87.92,3000,3000,Wet,Wet,False,6.105,6.646,6.169,Normal,False,False,False,False,Normal,IDLE,-1.9729734310636973,0.44614350486256077,1.0,Unsafe
ESP32_BAG_01,RIDE_011,2025-01-01 08:01:34,33.68,33.18,87.03,4095,4095,Dry,Dry,False,4.895,4.471,4.6,Normal,False,False,False,False,Normal,IDLE,1.199778565004932,-0.27421064272846923,0.8198873243837714,Unsafe
ESP32_BAG_01,RIDE_011,2025-01-01 08:01:36,34.29,33.79,87.18,4095,4095,Dry,Dry,False,6.936,7.231,6.976,Normal,False,False,False,False,Normal,IDLE,0.4012488738873793,-0.598993803038989,0.8179878138296268,Unsafe
ESP32_BAG_01,RIDE_011,2025-01-01 08:01:38,34.02,33.52,85.82,4095,4095,Dry,Dry,False,9.455,9.008,8.795,Normal,False,False,False,False,Normal,IDLE,-0.5995099199558951,-0.15465620675100367,1.0,Unsafe
ESP32_BAG_01,RIDE_011,2025-01-01 08:01:40,33.93,33.43,88.45,4095,4095,Dry,Dry,False,9.682,10.045,9.885,Normal,False,False,False,False,Normal,IDLE,0.7516778974974926,-0.7689769635362504,1.0,Unsafe
ESP32_BAG_01,RIDE_011,2025-01-01 08:01:42,34.38,33.88,86.24,4095,4095,Dry,Dry,False,6.557,7.048,6.876,Normal,False,False,False,False,Normal,IDLE,0.8109278638875937,-0.35061353429837466,0.9308688009116928,Unsafe
ESP32_BAG_01,RIDE_011,2025-01-01 08:01:44,34.26,33.76,86.68,4095,4095,Dry,Dry,False,10.153,9.574,9.967,Normal,False,False,False,False,Normal,IDLE,-0.5874505101364498,1.3287555546334502,1.0,Unsafe
ESP32_BAG_01,RIDE_011,2025-01-01 08:01:46,34.44,33.94,86.06,1500,1500,Wet,Wet,False,5.798,5.828,5.974,Normal,False,False,False,False,Normal,IDLE,-0.5366487217282233,-0.5805561950666108,0.7584323775527684,Unsafe
ESP32_BAG_01,RIDE_011,2025-01-01 08:01:48,33.75,33.25,87.1,4095,4095,Dry,Dry,False,5.358,5.086,5.695,Normal,False,False,False,False,Normal,IDLE,0.38179936214155735,0.746373522220518,0.6840555059405999,Warning
ESP32_BAG_01,RIDE_011,2025-01-01 08:01:50,33.93,33.43,87.32,4095,4095,Dry,Dry,False,6.951,6.972,6.848,Normal,False,False,False,False,Normal,IDLE,0.2305277471719317,0.24767074341622616,0.7539209921789084,Unsafe
ESP32_BAG_01,RIDE_011,2025-01-01 08:01:52,34.13,33.63,86.23,3000,3000,Wet,Wet,False,7.022,7.284,7.523,Normal,False,False,False,False,Normal,IDLE,0.2984169709849652,0.03203033509308996,0.8417871084539585,Unsafe
ESP32_BAG_01,RIDE_011,2025-01-01 08:01:54,34.17,33.67,86.55,4095,4095,Dry,Dry,False,6.037,4.809,5.444,Normal,False,False,False,False,Normal,IDLE,-0.27629859641708054,0.8513223346860997,0.6272962362549324,Warning
ESP32_BAG_01,RIDE_012,2025-01-01 08:00:00,30.77,30.27,84.92,4095,4095,Dry,Dry,False,7.59,7.606,7.704,Normal,False,False,False,False,Normal,IDLE,0.0,-0.5394739895455944,0.7704206491302885,Unsafe
ESP32_BAG_01,RIDE_012,2025-01-01 08:00:02,31.0,30.5,84.15,4095,4095,Dry,Dry,True,7.471,5.692,6.25,Normal,False,False,False,False,Normal,IDLE,-0.012783554307131247,0.15720021036359091,0.6287936264685954,Warning
ESP32_BAG_01,RIDE_012,2025-01-01 08:00:04,30.83,30.33,84.79,1500,1500,Wet,Wet,False,5.512,6.246,5.825,Normal,False,False,False,False,Normal,IDLE,0.4839806764237407,-0.17246866286575882,0.7276910896817426,Unsafe
ESP32_BAG_01,RIDE_012,2025-01-01 08:00:06,30.7,30.2,86.75,4095,4095,Dry,Dry,False,8.648,9.434,8.807,Normal,False,False,False,False,Normal,IDLE,0.06223611839602536,-0.4879746654298235,0.8993971779076868,Unsafe
ESP32_BAG_01,RIDE_012,2025-01-01 08:00:08,30.25,29.75,85.9,4095,4095,Dry,Dry,False,6.769,7.517,7.267,Normal,False,False,False,False,Normal,IDLE,1.0078849527224998,-0.08997835090164034,1.0,Unsafe
ESP32_BAG_01,RIDE_012,2025-01-01 08:00:10,30.58,30.08,84.76,4095,4095,Dry,Dry,False,9.578,9.998,9.394,Normal,False,False,False,False,Normal,IDLE,0.8168389922144098,0.4466466561238903,1.0,Unsafe
ESP32_BAG_01,RIDE_012,2025-01-01 08:00:12,30.43,29.93,85.62,4095,4095,Dry,Dry,False,4.392,3.496,3.742,Normal,False,False,False,False,Normal,IDLE,-0.7897998356407666,0.6632333910692803,0.6111370431561898,Warning
ESP32_BAG_01,RIDE_012,2025-01-01 08:00:14,30.92,30.42,86.2,4095,4095,Dry,Dry,False,6.342,6.77,6.79,Normal,False,False,False,False,Normal,IDLE,1.014702363115556,0.31815922253032547,0.983399229630372,Unsafe
