trend_id,trend_name,trend_category,trend_score,week,year,emerging_designers,trend_tags,_ingestion_ts,_source_file,_ingestion_date,_cleaned_at,_dq_score
137.0,bamboo,color trend,0.696978626,27.0,2024.0,designer_21,"vintage, cotton, y2k",2026-02-28 19:12:01.729383,trends_dataset.csv,2026-02-28,2026-03-09T22:55:39.791799,98
138.0,modal,seasonal trend,1.817059424,27.0,2024.0,designer_7,"leather, y2k, eco-friendly",2026-02-28 19:12:01.729383,trends_dataset.csv,2026-02-28,2026-03-09T22:55:39.791799,98
139.0,pastel,fabric trend,1.136856354,27.0,2024.0,designer_36,"velvet, vintage, monochrome",2026-02-28 19:12:01.729383,trends_dataset.csv,2026-02-28,2026-03-09T22:55:39.791799,98
140.0,eco-friendly,seasonal trend,0.571575543,28.0,2024.0,"designer_32, designer_38","earth tones, modal, bamboo",2026-02-28 19:12:01.729383,trends_dataset.csv,2026-02-28,2026-03-09T22:55:39.791799,98
141.0,oversized,style trend,3.940621681,28.0,2024.0,"designer_48, designer_34","y2k, cotton, oversized",2026-02-28 19:12:01.729383,trends_dataset.csv,2026-02-28,2026-03-09T22:55:39.791799,98
,monochrome,fabric trend,1.366206661,28.0,2024.0,"designer_49, designer_43, designer_24","minimalist, cotton, vintage",2026-02-28 19:12:01.729383,trends_dataset.csv,2026-02-28,2026-03-09T22:55:39.791799,98
143.0,modal,color trend,4.534501941,28.0,2024.0,"designer_38, designer_35","bamboo, modal, pastel",2026-02-28 19:12:01.729383,trends_dataset.csv,2026-02-28,2026-03-09T22:55:39.791799,98
144.0,bamboo,fabric trend,3.533726153,28.0,2024.0,designer_10,"oversized, earth tones, eco-friendly",2026-02-28 19:12:01.729383,trends_dataset.csv,2026-02-28,2026-03-09T22:55:39.791799,98
145.0,eco-friendly,seasonal trend,0.522900646,28.0,2024.0,designer_17,"vintage, bamboo, earth tones",2026-02-28 19:12:01.729383,trends_dataset.csv,2026-02-28,2026-03-09T22:55:39.791799,98
146.0,cotton,style trend,1.743548033,29.0,2024.0,"designer_12, designer_30","vintage, eco-friendly, bold colors",2026-02-28 19:12:01.729383,trends_dataset.csv,2026-02-28,2026-03-09T22:55:39.791799,98
147.0,y2k,color trend,2.355125556,29.0,2024.0,"designer_3, designer_1","stripes, modal, earth tones",2026-02-28 19:12:01.729383,trends_dataset.csv,2026-02-28,2026-03-09T22:55:39.791799,98
148.0,velvet,category trend,2.516746224,29.0,2024.0,"designer_43, designer_8, designer_34","oversized, minimalist, bamboo",2026-02-28 19:12:01.729383,trends_dataset.csv,2026-02-28,2026-03-09T22:55:39.791799,98
149.0,bamboo,category trend,2.772732334,29.0,2024.0,"designer_27, designer_7, designer_24","stripes, bold colors, monochrome",2026-02-28 19:12:01.729383,trends_dataset.csv,2026-02-28,2026-03-09T22:55:39.791799,98
150.0,velvet,color trend,1.966075969,29.0,2024.0,designer_21,"earth tones, vintage, stripes",2026-02-28 19:12:01.729383,trends_dataset.csv,2026-02-28,2026-03-09T22:55:39.791799,98
151.0,earth tones,style trend,3.502214251,29.0,2024.0,"designer_10, designer_36, designer_31","bamboo, minimalist, velvet",2026-02-28 19:12:01.729383,trends_dataset.csv,2026-02-28,2026-03-09T22:55:39.791799,98
152.0,monochrome,style trend,4.690919656,29.0,2024.0,"designer_43, designer_5","cotton, velvet, bold colors",2026-02-28 19:12:01.729383,trends_dataset.csv,2026-02-28,2026-03-09T22:55:39.791799,98
153.0,modal,style trend,3.855748079,30.0,2024.0,designer_12,"y2k, bamboo, bold colors",2026-02-28 19:12:01.729383,trends_dataset.csv,2026-02-28,2026-03-09T22:55:39.791799,98
154.0,oversized,style trend,3.017219783,30.0,2024.0,designer_1,"y2k, bamboo, stripes",2026-02-28 19:12:01.729383,trends_dataset.csv,2026-02-28,2026-03-09T22:55:39.791799,98
155.0,oversized,seasonal trend,3.087612936,30.0,2024.0,"designer_13, designer_22","vintage, y2k, oversized",2026-02-28 19:12:01.729383,trends_dataset.csv,2026-02-28,2026-03-09T22:55:39.791799,98
156.0,y2k,seasonal trend,4.658751308,30.0,2024.0,designer_20,"velvet, minimalist, stripes",2026-02-28 19:12:01.729383,trends_dataset.csv,2026-02-28,2026-03-09T22:55:39.791799,98
157.0,cotton,fabric trend,1.556333378,31.0,2024.0,designer_24,"pastel, oversized, y2k",2026-02-28 19:12:01.729383,trends_dataset.csv,2026-02-28,2026-03-09T22:55:39.791799,98
158.0,minimalist,color trend,3.0269717,31.0,2024.0,"designer_13, designer_37, designer_38","cotton, eco-friendly, vintage",2026-02-28 19:12:01.729383,trends_dataset.csv,2026-02-28,2026-03-09T22:55:39.791799,98
159.0,oversized,category trend,2.847258595,31.0,2024.0,"designer_11, designer_46, designer_8","velvet, pastel, oversized",2026-02-28 19:12:01.729383,trends_dataset.csv,2026-02-28,2026-03-09T22:55:39.791799,98
160.0,bamboo,seasonal trend,4.939250913,32.0,2024.0,designer_30,"cotton, bamboo, stripes",2026-02-28 19:12:01.729383,trends_dataset.csv,2026-02-28,2026-03-09T22:55:39.791799,98
161.0,minimalist,seasonal trend,1.83381273,32.0,2024.0,"designer_26, designer_18, designer_32","eco-friendly, earth tones, cotton",2026-02-28 19:12:01.729383,trends_dataset.csv,2026-02-28,2026-03-09T22:55:39.791799,98
162.0,oversized,style trend,3.003978083,32.0,2024.0,designer_38,"pastel, velvet, eco-friendly",2026-02-28 19:12:01.729383,trends_dataset.csv,2026-02-28,2026-03-09T22:55:39.791799,98
163.0,velvet,style trend,4.817725826,32.0,2024.0,designer_30,"leather, bold colors, modal",2026-02-28 19:12:01.729383,trends_dataset.csv,2026-02-28,2026-03-09T22:55:39.791799,98
164.0,monochrome,color trend,3.088678154,33.0,2024.0,designer_22,"minimalist, velvet, cotton",2026-02-28 19:12:01.729383,trends_dataset.csv,2026-02-28,2026-03-09T22:55:39.791799,98
165.0,minimalist,color trend,0.750165715,33.0,2024.0,"designer_47, designer_21, designer_26","eco-friendly, pastel, leather",2026-02-28 19:12:01.729383,trends_dataset.csv,2026-02-28,2026-03-09T22:55:39.791799,98
166.0,bamboo,color trend,3.403595566,33.0,2024.0,"designer_28, designer_27, designer_38",,2026-02-28 19:12:01.729383,trends_dataset.csv,2026-02-28,2026-03-09T22:55:39.791799,98
167.0,earth tones,fabric trend,2.444931522,33.0,2024.0,"designer_24, designer_35, designer_23","y2k, pastel, minimalist",2026-02-28 19:12:01.729383,trends_dataset.csv,2026-02-28,2026-03-09T22:55:39.791799,98
168.0,monochrome,fabric trend,4.158420921,33.0,2024.0,designer_1,"minimalist, velvet, y2k",2026-02-28 19:12:01.729383,trends_dataset.csv,2026-02-28,2026-03-09T22:55:39.791799,98
169.0,bold colors,style trend,,33.0,2024.0,"designer_49, designer_46","cotton, leather, vintage",2026-02-28 19:12:01.729383,trends_dataset.csv,2026-02-28,2026-03-09T22:55:39.791799,98
170.0,earth tones,color trend,3.073164492,33.0,2024.0,"designer_37, designer_3, designer_24","leather, y2k, bold colors",2026-02-28 19:12:01.729383,trends_dataset.csv,2026-02-28,2026-03-09T22:55:39.791799,98
171.0,cotton,fabric trend,2.559390075,34.0,2024.0,designer_44,"leather, eco-friendly, modal",2026-02-28 19:12:01.729383,trends_dataset.csv,2026-02-28,2026-03-09T22:55:39.791799,98
172.0,leather,fabric trend,2.178288751,34.0,2024.0,designer_17,"modal, leather, vintage",2026-02-28 19:12:01.729383,trends_dataset.csv,2026-02-28,2026-03-09T22:55:39.791799,98
173.0,stripes,seasonal trend,3.417390515,34.0,2024.0,"designer_7, designer_47, designer_2","leather, vintage, velvet",2026-02-28 19:12:01.729383,trends_dataset.csv,2026-02-28,2026-03-09T22:55:39.791799,98
174.0,bold colors,category trend,1.913876391,34.0,2024.0,designer_14,"earth tones, minimalist, velvet",2026-02-28 19:12:01.729383,trends_dataset.csv,2026-02-28,2026-03-09T22:55:39.791799,98
175.0,eco-friendly,category trend,2.617472859,34.0,2024.0,designer_11,"velvet, vintage, monochrome",2026-02-28 19:12:01.729383,trends_dataset.csv,2026-02-28,2026-03-09T22:55:39.791799,98
176.0,pastel,fabric trend,1.149286707,34.0,2024.0,"designer_40, designer_29","cotton, velvet, minimalist",2026-02-28 19:12:01.729383,trends_dataset.csv,2026-02-28,2026-03-09T22:55:39.791799,98
177.0,bamboo,style trend,4.810425507,35.0,2024.0,"designer_31, designer_44, designer_26","pastel, stripes, velvet",2026-02-28 19:12:01.729383,trends_dataset.csv,2026-02-28,2026-03-09T22:55:39.791799,98
178.0,vintage,color trend,3.259775168,35.0,2024.0,"designer_20, designer_36, designer_5","bamboo, modal, minimalist",2026-02-28 19:12:01.729383,trends_dataset.csv,2026-02-28,2026-03-09T22:55:39.791799,98
179.0,leather,fabric trend,1.643060588,35.0,2024.0,designer_31,"leather, bold colors, eco-friendly",2026-02-28 19:12:01.729383,trends_dataset.csv,2026-02-28,2026-03-09T22:55:39.791799,98
180.0,velvet,style trend,1.34580973,35.0,2024.0,"designer_38, designer_44, designer_25","monochrome, eco-friendly, leather",2026-02-28 19:12:01.729383,trends_dataset.csv,2026-02-28,2026-03-09T22:55:39.791799,98
181.0,minimalist,seasonal trend,2.955803388,35.0,2024.0,designer_44,"stripes, minimalist, cotton",2026-02-28 19:12:01.729383,trends_dataset.csv,2026-02-28,2026-03-09T22:55:39.791799,98
182.0,earth tones,color trend,0.778422222,,2024.0,"designer_2, designer_18, designer_39","pastel, bamboo, stripes",2026-02-28 19:12:01.729383,trends_dataset.csv,2026-02-28,2026-03-09T22:55:39.791799,98
183.0,leather,category trend,2.18390334,36.0,2024.0,designer_38,"cotton, monochrome, pastel",2026-02-28 19:12:01.729383,trends_dataset.csv,2026-02-28,2026-03-09T22:55:39.791799,98
184.0,monochrome,fabric trend,2.675998694,36.0,2024.0,"designer_42, designer_45","modal, eco-friendly, monochrome",2026-02-28 19:12:01.729383,trends_dataset.csv,2026-02-28,2026-03-09T22:55:39.791799,98
185.0,bamboo,fabric trend,,36.0,2024.0,"designer_9, designer_16","oversized, earth tones, bold colors",2026-02-28 19:12:01.729383,trends_dataset.csv,2026-02-28,2026-03-09T22:55:39.791799,98
186.0,cotton,style trend,3.847379201,36.0,2024.0,designer_41,"eco-friendly, bold colors, pastel",2026-02-28 19:12:01.729383,trends_dataset.csv,2026-02-28,2026-03-09T22:55:39.791799,98
187.0,velvet,category trend,4.43061323,36.0,2024.0,designer_17,"eco-friendly, vintage, oversized",2026-02-28 19:12:01.729383,trends_dataset.csv,2026-02-28,2026-03-09T22:55:39.791799,98
188.0,cotton,color trend,,37.0,2024.0,,"pastel, velvet, y2k",2026-02-28 19:12:01.729383,trends_dataset.csv,2026-02-28,2026-03-09T22:55:39.791799,98
189.0,vintage,color trend,3.385423334,37.0,2024.0,,"velvet, vintage, minimalist",2026-02-28 19:12:01.729383,trends_dataset.csv,2026-02-28,2026-03-09T22:55:39.791799,98
190.0,vintage,fabric trend,4.721342861,37.0,2024.0,designer_26,"earth tones, bamboo, minimalist",2026-02-28 19:12:01.729383,trends_dataset.csv,2026-02-28,2026-03-09T22:55:39.791799,98
191.0,y2k,category trend,4.266259203,37.0,2024.0,designer_44,"eco-friendly, vintage, leather",2026-02-28 19:12:01.729383,trends_dataset.csv,2026-02-28,2026-03-09T22:55:39.791799,98
192.0,velvet,style trend,2.587503142,37.0,2024.0,designer_28,"vintage, velvet, bamboo",2026-02-28 19:12:01.729383,trends_dataset.csv,2026-02-28,2026-03-09T22:55:39.791799,98
193.0,pastel,category trend,3.089891823,38.0,2024.0,"designer_22, designer_13","minimalist, velvet, leather",2026-02-28 19:12:01.729383,trends_dataset.csv,2026-02-28,2026-03-09T22:55:39.791799,98
194.0,monochrome,seasonal trend,4.858627296,38.0,2024.0,"designer_9, designer_22","earth tones, minimalist, bold colors",2026-02-28 19:12:01.729383,trends_dataset.csv,2026-02-28,2026-03-09T22:55:39.791799,98
195.0,oversized,style trend,2.515546366,38.0,2024.0,"designer_9, designer_30","eco-friendly, bamboo, y2k",2026-02-28 19:12:01.729383,trends_dataset.csv,2026-02-28,2026-03-09T22:55:39.791799,98
196.0,bold colors,category trend,3.629626407,38.0,2024.0,"designer_44, designer_3, designer_44","stripes, cotton, eco-friendly",2026-02-28 19:12:01.729383,trends_dataset.csv,2026-02-28,2026-03-09T22:55:39.791799,98
197.0,leather,fabric trend,3.853305046,38.0,2024.0,"designer_18, designer_40, designer_36","minimalist, eco-friendly, y2k",2026-02-28 19:12:01.729383,trends_dataset.csv,2026-02-28,2026-03-09T22:55:39.791799,98
198.0,earth tones,category trend,0.667247508,38.0,2024.0,"designer_12, designer_10, designer_14","oversized, monochrome, bamboo",2026-02-28 19:12:01.729383,trends_dataset.csv,2026-02-28,2026-03-09T22:55:39.791799,98
199.0,minimalist,category trend,2.907880744,39.0,2024.0,"designer_30, designer_33, designer_10","stripes, minimalist, leather",2026-02-28 19:12:01.729383,trends_dataset.csv,2026-02-28,2026-03-09T22:55:39.791799,98
200.0,monochrome,color trend,4.230577103,39.0,2024.0,designer_2,"vintage, eco-friendly, bamboo",2026-02-28 19:12:01.729383,trends_dataset.csv,2026-02-28,2026-03-09T22:55:39.791799,98
201.0,monochrome,category trend,1.184982649,39.0,2024.0,designer_3,"cotton, leather, bold colors",2026-02-28 19:12:01.729383,trends_dataset.csv,2026-02-28,2026-03-09T22:55:39.791799,98
202.0,leather,style trend,4.590075428,40.0,2024.0,"designer_7, designer_18, designer_8","cotton, pastel, stripes",2026-02-28 19:12:01.729383,trends_dataset.csv,2026-02-28,2026-03-09T22:55:39.791799,98
203.0,bold colors,fabric trend,0.925305552,40.0,2024.0,"designer_22, designer_20, designer_15","stripes, velvet, oversized",2026-02-28 19:12:01.729383,trends_dataset.csv,2026-02-28,2026-03-09T22:55:39.791799,98
204.0,modal,category trend,3.7821991,40.0,2024.0,designer_19,"eco-friendly, leather, velvet",2026-02-28 19:12:01.729383,trends_dataset.csv,2026-02-28,2026-03-09T22:55:39.791799,98
205.0,oversized,,4.652054976,40.0,2024.0,designer_19,"bamboo, minimalist, y2k",2026-02-28 19:12:01.729383,trends_dataset.csv,2026-02-28,2026-03-09T22:55:39.791799,98
206.0,y2k,,4.951266803,40.0,2024.0,designer_28,"bamboo, eco-friendly, bold colors",2026-02-28 19:12:01.729383,trends_dataset.csv,2026-02-28,2026-03-09T22:55:39.791799,98
207.0,eco-friendly,color trend,2.091667811,40.0,2024.0,designer_17,"stripes, bold colors, leather",2026-02-28 19:12:01.729383,trends_dataset.csv,2026-02-28,2026-03-09T22:55:39.791799,98
208.0,oversized,color trend,2.181423155,41.0,2024.0,"designer_25, designer_47","y2k, oversized, velvet",2026-02-28 19:12:01.729383,trends_dataset.csv,2026-02-28,2026-03-09T22:55:39.791799,98
209.0,pastel,category trend,,41.0,2024.0,designer_24,"minimalist, earth tones, oversized",2026-02-28 19:12:01.729383,trends_dataset.csv,2026-02-28,2026-03-09T22:55:39.791799,98
210.0,earth tones,fabric trend,1.540251317,41.0,2024.0,"designer_17, designer_26, designer_14","velvet, minimalist, stripes",2026-02-28 19:12:01.729383,trends_dataset.csv,2026-02-28,2026-03-09T22:55:39.791799,98
211.0,bamboo,color trend,2.01778796,41.0,2024.0,designer_6,"stripes, leather, bold colors",2026-02-28 19:12:01.729383,trends_dataset.csv,2026-02-28,2026-03-09T22:55:39.791799,98
212.0,eco-friendly,color trend,0.724872778,42.0,2024.0,designer_1,"modal, pastel, earth tones",2026-02-28 19:12:01.729383,trends_dataset.csv,2026-02-28,2026-03-09T22:55:39.791799,98
213.0,bamboo,seasonal trend,4.030109817,42.0,2024.0,designer_43,"monochrome, leather, eco-friendly",2026-02-28 19:12:01.729383,trends_dataset.csv,2026-02-28,2026-03-09T22:55:39.791799,98
214.0,minimalist,color trend,3.996368631,42.0,2024.0,"designer_48, designer_38, designer_15","monochrome, vintage, y2k",2026-02-28 19:12:01.729383,trends_dataset.csv,2026-02-28,2026-03-09T22:55:39.791799,98
215.0,cotton,seasonal trend,4.89018765,43.0,2024.0,designer_3,"oversized, bamboo, modal",2026-02-28 19:12:01.729383,trends_dataset.csv,2026-02-28,2026-03-09T22:55:39.791799,98
216.0,oversized,,3.277099577,43.0,2024.0,"designer_35, designer_32","velvet, monochrome, vintage",2026-02-28 19:12:01.729383,trends_dataset.csv,2026-02-28,2026-03-09T22:55:39.791799,98
217.0,cotton,fabric trend,0.827041772,43.0,2024.0,"designer_37, designer_13","cotton, vintage, leather",2026-02-28 19:12:01.729383,trends_dataset.csv,2026-02-28,2026-03-09T22:55:39.791799,98
218.0,vintage,color trend,1.210175926,43.0,2024.0,"designer_10, designer_40, designer_16","pastel, monochrome, modal",2026-02-28 19:12:01.729383,trends_dataset.csv,2026-02-28,2026-03-09T22:55:39.791799,98
219.0,monochrome,style trend,2.550538072,43.0,,"designer_33, designer_43","earth tones, vintage, stripes",2026-02-28 19:12:01.729383,trends_dataset.csv,2026-02-28,2026-03-09T22:55:39.791799,98
220.0,leather,fabric trend,2.342239625,44.0,2024.0,designer_34,"velvet, pastel, monochrome",2026-02-28 19:12:01.729383,trends_dataset.csv,2026-02-28,2026-03-09T22:55:39.791799,98
221.0,oversized,style trend,0.868495771,44.0,2024.0,designer_38,"y2k, pastel, leather",2026-02-28 19:12:01.729383,trends_dataset.csv,2026-02-28,2026-03-09T22:55:39.791799,98
222.0,monochrome,seasonal trend,0.65835088,44.0,2024.0,"designer_13, designer_13","minimalist, bamboo, modal",2026-02-28 19:12:01.729383,trends_dataset.csv,2026-02-28,2026-03-09T22:55:39.791799,98
223.0,bold colors,category trend,1.782930304,44.0,2024.0,"designer_18, designer_15","modal, minimalist, eco-friendly",2026-02-28 19:12:01.729383,trends_dataset.csv,2026-02-28,2026-03-09T22:55:39.791799,98
,oversized,style trend,2.499480276,12.0,2024.0,"designer_18, designer_38","bamboo, modal, eco-friendly",2026-02-28 19:12:01.729383,trends_dataset.csv,2026-02-28,2026-03-09T22:55:39.791799,98
119.0,minimalist,color trend,4.396931454,24.0,2024.0,"designer_17, designer_16","stripes, modal, bold colors",2026-02-28 19:12:01.729383,trends_dataset.csv,2026-02-28,2026-03-09T22:55:39.791799,98
142.0,monochrome,fabric trend,1.366206661,28.0,2024.0,"designer_49, designer_43, designer_24","minimalist, cotton, vintage",2026-02-28 19:12:01.729383,trends_dataset.csv,2026-02-28,2026-03-09T22:55:39.791799,98
110.0,leather,seasonal trend,3.876419904,,2024.0,"designer_17, designer_3","oversized, bold colors, stripes",2026-02-28 19:12:01.729383,trends_dataset.csv,2026-02-28,2026-03-09T22:55:39.791799,98
