product_id,category_standardized,price_lkr,stock_count,price_category,total_quantity,avg_quantity,transaction_count,total_revenue,avg_transaction_value,_curated_at,_dataset_type
560.0,OVERSIZE TEE,4500.0,45.0,Mid-Range,0.0,0.0,0.0,0.0,0.0,2026-01-05T12:47:41.019337+05:30,ml_features
0.0,COATS,8500.0,44.0,Premium,0.0,0.0,0.0,0.0,0.0,2026-01-05T12:47:41.019337+05:30,ml_features
562.0,SHORTS,4000.0,39.0,Mid-Range,3.0,3.0,1.0,12960.0,12960.0,2026-01-05T12:47:41.019337+05:30,ml_features
563.0,SHORTS,4500.0,6.0,Mid-Range,0.0,0.0,0.0,0.0,0.0,2026-01-05T12:47:41.019337+05:30,ml_features
564.0,UTILITY PANTS,10500.0,4.0,Premium,0.0,0.0,0.0,0.0,0.0,2026-01-05T12:47:41.019337+05:30,ml_features
565.0,COATS,13500.0,24.0,Premium,0.0,0.0,0.0,0.0,0.0,2026-01-05T12:47:41.019337+05:30,ml_features
566.0,CARDIGANS,14500.0,7.0,Premium,0.0,0.0,0.0,0.0,0.0,2026-01-05T12:47:41.019337+05:30,ml_features
567.0,SHORTS,2500.0,17.0,Mid-Range,0.0,0.0,0.0,0.0,0.0,2026-01-05T12:47:41.019337+05:30,ml_features
568.0,T-SHIRTS,3500.0,23.0,Mid-Range,0.0,0.0,0.0,0.0,0.0,2026-01-05T12:47:41.019337+05:30,ml_features
569.0,TRACK PANTS,3000.0,6.0,Mid-Range,0.0,0.0,0.0,0.0,0.0,2026-01-05T12:47:41.019337+05:30,ml_features
570.0,SWEATSHIRTS,3500.0,16.0,Mid-Range,0.0,0.0,0.0,0.0,0.0,2026-01-05T12:47:41.019337+05:30,ml_features
571.0,OVERSIZE TEE,3500.0,39.0,Mid-Range,0.0,0.0,0.0,0.0,0.0,2026-01-05T12:47:41.019337+05:30,ml_features
572.0,TRACK PANTS,5000.0,26.0,Premium,0.0,0.0,0.0,0.0,0.0,2026-01-05T12:47:41.019337+05:30,ml_features
573.0,CARDIGANS,0.0,47.0,Premium,0.0,0.0,0.0,0.0,0.0,2026-01-05T12:47:41.019337+05:30,ml_features
574.0,BLAZERS,12500.0,41.0,Premium,0.0,0.0,0.0,0.0,0.0,2026-01-05T12:47:41.019337+05:30,ml_features
575.0,COATS,14500.0,40.0,Premium,0.0,0.0,0.0,0.0,0.0,2026-01-05T12:47:41.019337+05:30,ml_features
576.0,TRACK PANTS,4500.0,49.0,Mid-Range,0.0,0.0,0.0,0.0,0.0,2026-01-05T12:47:41.019337+05:30,ml_features
577.0,SHORTS,4000.0,26.0,Mid-Range,0.0,0.0,0.0,0.0,0.0,2026-01-05T12:47:41.019337+05:30,ml_features
578.0,UTILITY PANTS,12000.0,38.0,Premium,0.0,0.0,0.0,0.0,0.0,2026-01-05T12:47:41.019337+05:30,ml_features
579.0,TANKS,2500.0,36.0,Mid-Range,0.0,0.0,0.0,0.0,0.0,2026-01-05T12:47:41.019337+05:30,ml_features
580.0,SHORTS,4500.0,26.0,Mid-Range,0.0,0.0,0.0,0.0,0.0,2026-01-05T12:47:41.019337+05:30,ml_features
581.0,BLAZERS,8500.0,5.0,Premium,0.0,0.0,0.0,0.0,0.0,2026-01-05T12:47:41.019337+05:30,ml_features
582.0,NAN,6000.0,29.0,Premium,2.0,2.0,1.0,11664.0,11664.0,2026-01-05T12:47:41.019337+05:30,ml_features
583.0,SWEATSHIRTS,5500.0,3.0,Premium,0.0,0.0,0.0,0.0,0.0,2026-01-05T12:47:41.019337+05:30,ml_features
584.0,DENIM JACKETS,10500.0,25.0,Premium,2.0,2.0,1.0,20412.0,20412.0,2026-01-05T12:47:41.019337+05:30,ml_features
585.0,HOODIES & JACKETS,12000.0,20.0,Premium,0.0,0.0,0.0,0.0,0.0,2026-01-05T12:47:41.019337+05:30,ml_features
586.0,BLAZERS,12500.0,20.0,Premium,0.0,0.0,0.0,0.0,0.0,2026-01-05T12:47:41.019337+05:30,ml_features
587.0,JOGGERS & PANTS,3500.0,48.0,Mid-Range,0.0,0.0,0.0,0.0,0.0,2026-01-05T12:47:41.019337+05:30,ml_features
588.0,UTILITY PANTS,15000.0,46.0,Premium,0.0,0.0,0.0,0.0,0.0,2026-01-05T12:47:41.019337+05:30,ml_features
0.0,NAN,4500.0,43.0,Mid-Range,0.0,0.0,0.0,0.0,0.0,2026-01-05T12:47:41.019337+05:30,ml_features
590.0,TRACK PANTS,4000.0,3.0,Mid-Range,0.0,0.0,0.0,0.0,0.0,2026-01-05T12:47:41.019337+05:30,ml_features
591.0,POLOS,2500.0,47.0,Mid-Range,0.0,0.0,0.0,0.0,0.0,2026-01-05T12:47:41.019337+05:30,ml_features
592.0,CARDIGANS,14000.0,35.0,Premium,0.0,0.0,0.0,0.0,0.0,2026-01-05T12:47:41.019337+05:30,ml_features
593.0,POLOS,2500.0,18.0,Mid-Range,3.0,3.0,1.0,8100.0,8100.0,2026-01-05T12:47:41.019337+05:30,ml_features
594.0,TRACK PANTS,2500.0,39.0,Mid-Range,0.0,0.0,0.0,0.0,0.0,2026-01-05T12:47:41.019337+05:30,ml_features
595.0,CARDIGANS,8000.0,34.0,Premium,0.0,0.0,0.0,0.0,0.0,2026-01-05T12:47:41.019337+05:30,ml_features
596.0,BEACH WEAR,4000.0,37.0,Mid-Range,0.0,0.0,0.0,0.0,0.0,2026-01-05T12:47:41.019337+05:30,ml_features
597.0,SHORTS,2500.0,21.0,Mid-Range,0.0,0.0,0.0,0.0,0.0,2026-01-05T12:47:41.019337+05:30,ml_features
598.0,NAN,6500.0,3.0,Premium,0.0,0.0,0.0,0.0,0.0,2026-01-05T12:47:41.019337+05:30,ml_features
599.0,NAN,3500.0,18.0,Mid-Range,0.0,0.0,0.0,0.0,0.0,2026-01-05T12:47:41.019337+05:30,ml_features
600.0,UTILITY PANTS,12000.0,3.0,Premium,0.0,0.0,0.0,0.0,0.0,2026-01-05T12:47:41.019337+05:30,ml_features
601.0,BEACH WEAR,5500.0,5.0,Premium,0.0,0.0,0.0,0.0,0.0,2026-01-05T12:47:41.019337+05:30,ml_features
602.0,CHINOS,7000.0,32.0,Premium,0.0,0.0,0.0,0.0,0.0,2026-01-05T12:47:41.019337+05:30,ml_features
603.0,T-SHIRTS,5000.0,32.0,Premium,0.0,0.0,0.0,0.0,0.0,2026-01-05T12:47:41.019337+05:30,ml_features
604.0,TRACK PANTS,3500.0,11.0,Mid-Range,0.0,0.0,0.0,0.0,0.0,2026-01-05T12:47:41.019337+05:30,ml_features
605.0,HOODIES & JACKETS,12500.0,43.0,Premium,0.0,0.0,0.0,0.0,0.0,2026-01-05T12:47:41.019337+05:30,ml_features
606.0,SHORTS,3000.0,8.0,Mid-Range,1.0,1.0,1.0,3240.0,3240.0,2026-01-05T12:47:41.019337+05:30,ml_features
607.0,POLOS,4000.0,43.0,Mid-Range,0.0,0.0,0.0,0.0,0.0,2026-01-05T12:47:41.019337+05:30,ml_features
608.0,KIMONO,9500.0,42.0,Premium,0.0,0.0,0.0,0.0,0.0,2026-01-05T12:47:41.019337+05:30,ml_features
609.0,CARDIGANS,10500.0,17.0,Premium,0.0,0.0,0.0,0.0,0.0,2026-01-05T12:47:41.019337+05:30,ml_features
610.0,T-SHIRTS,4000.0,48.0,Mid-Range,0.0,0.0,0.0,0.0,0.0,2026-01-05T12:47:41.019337+05:30,ml_features
611.0,TANKS,3500.0,36.0,Mid-Range,0.0,0.0,0.0,0.0,0.0,2026-01-05T12:47:41.019337+05:30,ml_features
612.0,CHINOS,4500.0,16.0,Mid-Range,0.0,0.0,0.0,0.0,0.0,2026-01-05T12:47:41.019337+05:30,ml_features
613.0,CHINOS,5000.0,49.0,Premium,0.0,0.0,0.0,0.0,0.0,2026-01-05T12:47:41.019337+05:30,ml_features
614.0,POLOS,3000.0,44.0,Mid-Range,0.0,0.0,0.0,0.0,0.0,2026-01-05T12:47:41.019337+05:30,ml_features
615.0,BLAZERS,15000.0,26.0,Premium,0.0,0.0,0.0,0.0,0.0,2026-01-05T12:47:41.019337+05:30,ml_features
616.0,CARDIGANS,14500.0,44.0,Premium,0.0,0.0,0.0,0.0,0.0,2026-01-05T12:47:41.019337+05:30,ml_features
617.0,SHORTS,2500.0,22.0,Mid-Range,0.0,0.0,0.0,0.0,0.0,2026-01-05T12:47:41.019337+05:30,ml_features
618.0,UTILITY PANTS,9000.0,26.0,Premium,1.0,1.0,1.0,9720.0,9720.0,2026-01-05T12:47:41.019337+05:30,ml_features
619.0,CARDIGANS,14000.0,35.0,Premium,0.0,0.0,0.0,0.0,0.0,2026-01-05T12:47:41.019337+05:30,ml_features
620.0,COATS,15000.0,34.0,Premium,0.0,0.0,0.0,0.0,0.0,2026-01-05T12:47:41.019337+05:30,ml_features
621.0,COATS,13000.0,14.0,Premium,0.0,0.0,0.0,0.0,0.0,2026-01-05T12:47:41.019337+05:30,ml_features
622.0,KIMONO,8000.0,17.0,Premium,0.0,0.0,0.0,0.0,0.0,2026-01-05T12:47:41.019337+05:30,ml_features
623.0,TANKS,3000.0,41.0,Mid-Range,0.0,0.0,0.0,0.0,0.0,2026-01-05T12:47:41.019337+05:30,ml_features
624.0,BEACH WEAR,4000.0,41.0,Mid-Range,0.0,0.0,0.0,0.0,0.0,2026-01-05T12:47:41.019337+05:30,ml_features
625.0,JOGGERS & PANTS,5000.0,0.0,Premium,0.0,0.0,0.0,0.0,0.0,2026-01-05T12:47:41.019337+05:30,ml_features
626.0,SHORTS,4500.0,48.0,Mid-Range,1.0,1.0,1.0,4860.0,4860.0,2026-01-05T12:47:41.019337+05:30,ml_features
627.0,TANKS,3500.0,4.0,Mid-Range,0.0,0.0,0.0,0.0,0.0,2026-01-05T12:47:41.019337+05:30,ml_features
628.0,NAN,3500.0,25.0,Mid-Range,0.0,0.0,0.0,0.0,0.0,2026-01-05T12:47:41.019337+05:30,ml_features
629.0,T-SHIRTS,2500.0,36.0,Mid-Range,0.0,0.0,0.0,0.0,0.0,2026-01-05T12:47:41.019337+05:30,ml_features
630.0,OVERSIZE TEE,3000.0,3.0,Mid-Range,0.0,0.0,0.0,0.0,0.0,2026-01-05T12:47:41.019337+05:30,ml_features
631.0,BLAZERS,14500.0,39.0,Premium,0.0,0.0,0.0,0.0,0.0,2026-01-05T12:47:41.019337+05:30,ml_features
632.0,DENIM JACKETS,14500.0,43.0,Premium,0.0,0.0,0.0,0.0,0.0,2026-01-05T12:47:41.019337+05:30,ml_features
633.0,TRACK PANTS,5000.0,16.0,Premium,6.0,2.0,3.0,29430.0,9810.0,2026-01-05T12:47:41.019337+05:30,ml_features
634.0,SHORTS,0.0,47.0,Premium,0.0,0.0,0.0,0.0,0.0,2026-01-05T12:47:41.019337+05:30,ml_features
635.0,DENIM JACKETS,8000.0,34.0,Premium,0.0,0.0,0.0,0.0,0.0,2026-01-05T12:47:41.019337+05:30,ml_features
636.0,UTILITY PANTS,0.0,27.0,Premium,1.0,1.0,1.0,16200.0,16200.0,2026-01-05T12:47:41.019337+05:30,ml_features
637.0,KIMONO,13000.0,38.0,Premium,0.0,0.0,0.0,14040.0,14040.0,2026-01-05T12:47:41.019337+05:30,ml_features
638.0,JOGGERS & PANTS,3000.0,17.0,Mid-Range,0.0,0.0,0.0,0.0,0.0,2026-01-05T12:47:41.019337+05:30,ml_features
639.0,BEACH WEAR,5000.0,14.0,Premium,0.0,0.0,0.0,0.0,0.0,2026-01-05T12:47:41.019337+05:30,ml_features
640.0,COATS,12000.0,35.0,Premium,3.0,3.0,1.0,38880.0,38880.0,2026-01-05T12:47:41.019337+05:30,ml_features
641.0,TRACK PANTS,3000.0,45.0,Mid-Range,0.0,0.0,0.0,0.0,0.0,2026-01-05T12:47:41.019337+05:30,ml_features
642.0,SHORTS,2500.0,9.0,Mid-Range,4.0,2.0,2.0,10800.0,5400.0,2026-01-05T12:47:41.019337+05:30,ml_features
643.0,T-SHIRTS,4500.0,31.0,Mid-Range,0.0,0.0,0.0,0.0,0.0,2026-01-05T12:47:41.019337+05:30,ml_features
644.0,BEACH WEAR,3000.0,37.0,Mid-Range,0.0,0.0,0.0,0.0,0.0,2026-01-05T12:47:41.019337+05:30,ml_features
645.0,T-SHIRTS,5000.0,44.0,Premium,0.0,0.0,0.0,0.0,0.0,2026-01-05T12:47:41.019337+05:30,ml_features
646.0,HOODIES & JACKETS,12500.0,36.0,Premium,0.0,0.0,0.0,0.0,0.0,2026-01-05T12:47:41.019337+05:30,ml_features
647.0,POLOS,3000.0,50.0,Mid-Range,1.0,1.0,1.0,3240.0,3240.0,2026-01-05T12:47:41.019337+05:30,ml_features
648.0,NAN,13000.0,2.0,Premium,0.0,0.0,0.0,0.0,0.0,2026-01-05T12:47:41.019337+05:30,ml_features
649.0,JOGGERS & PANTS,3000.0,43.0,Mid-Range,0.0,0.0,0.0,0.0,0.0,2026-01-05T12:47:41.019337+05:30,ml_features
650.0,BEACH WEAR,3000.0,42.0,Mid-Range,0.0,0.0,0.0,0.0,0.0,2026-01-05T12:47:41.019337+05:30,ml_features
651.0,UTILITY PANTS,14500.0,34.0,Premium,0.0,0.0,0.0,0.0,0.0,2026-01-05T12:47:41.019337+05:30,ml_features
652.0,POLOS,4500.0,39.0,Mid-Range,0.0,0.0,0.0,0.0,0.0,2026-01-05T12:47:41.019337+05:30,ml_features
653.0,T-SHIRTS,2500.0,32.0,Mid-Range,0.0,0.0,0.0,0.0,0.0,2026-01-05T12:47:41.019337+05:30,ml_features
654.0,BEACH WEAR,4500.0,10.0,Mid-Range,0.0,0.0,0.0,0.0,0.0,2026-01-05T12:47:41.019337+05:30,ml_features
655.0,UTILITY PANTS,12500.0,27.0,Premium,0.0,0.0,0.0,0.0,0.0,2026-01-05T12:47:41.019337+05:30,ml_features
656.0,OVERSIZE TEE,4500.0,26.0,Mid-Range,0.0,0.0,0.0,0.0,0.0,2026-01-05T12:47:41.019337+05:30,ml_features
657.0,UTILITY PANTS,12000.0,42.0,Premium,2.0,2.0,1.0,0.0,0.0,2026-01-05T12:47:41.019337+05:30,ml_features
658.0,COATS,13500.0,42.0,Premium,0.0,0.0,0.0,0.0,0.0,2026-01-05T12:47:41.019337+05:30,ml_features
659.0,OVERSIZE TEE,5000.0,43.0,Premium,3.0,3.0,1.0,16200.0,16200.0,2026-01-05T12:47:41.019337+05:30,ml_features
660.0,SWEATSHIRTS,3500.0,0.0,Mid-Range,0.0,0.0,0.0,0.0,0.0,2026-01-05T12:47:41.019337+05:30,ml_features
661.0,TRACK PANTS,4000.0,2.0,Mid-Range,0.0,0.0,0.0,0.0,0.0,2026-01-05T12:47:41.019337+05:30,ml_features
662.0,UTILITY PANTS,14000.0,2.0,Premium,0.0,0.0,0.0,0.0,0.0,2026-01-05T12:47:41.019337+05:30,ml_features
663.0,CARDIGANS,11500.0,36.0,Premium,0.0,0.0,0.0,0.0,0.0,2026-01-05T12:47:41.019337+05:30,ml_features
664.0,SWEATSHIRTS,4000.0,12.0,Mid-Range,0.0,0.0,0.0,0.0,0.0,2026-01-05T12:47:41.019337+05:30,ml_features
665.0,DENIM JACKETS,11000.0,47.0,Premium,0.0,0.0,0.0,0.0,0.0,2026-01-05T12:47:41.019337+05:30,ml_features
666.0,OVERSIZE TEE,3000.0,5.0,Mid-Range,0.0,0.0,0.0,0.0,0.0,2026-01-05T12:47:41.019337+05:30,ml_features
667.0,KIMONO,10500.0,24.0,Premium,0.0,0.0,0.0,0.0,0.0,2026-01-05T12:47:41.019337+05:30,ml_features
668.0,SWEATSHIRTS,6000.0,47.0,Premium,0.0,0.0,0.0,0.0,0.0,2026-01-05T12:47:41.019337+05:30,ml_features
669.0,JOGGERS & PANTS,3500.0,12.0,Mid-Range,2.0,2.0,1.0,7560.0,7560.0,2026-01-05T12:47:41.019337+05:30,ml_features
670.0,TANKS,4500.0,10.0,Mid-Range,0.0,0.0,0.0,0.0,0.0,2026-01-05T12:47:41.019337+05:30,ml_features
671.0,CHINOS,7000.0,26.0,Premium,0.0,0.0,0.0,0.0,0.0,2026-01-05T12:47:41.019337+05:30,ml_features
672.0,BEACH WEAR,4500.0,34.0,Mid-Range,1.0,1.0,1.0,4860.0,4860.0,2026-01-05T12:47:41.019337+05:30,ml_features
673.0,KIMONO,12500.0,7.0,Premium,0.0,0.0,0.0,0.0,0.0,2026-01-05T12:47:41.019337+05:30,ml_features
674.0,OVERSIZE TEE,5000.0,9.0,Premium,0.0,0.0,0.0,0.0,0.0,2026-01-05T12:47:41.019337+05:30,ml_features
675.0,HOODIES & JACKETS,8000.0,0.0,Premium,0.0,0.0,0.0,0.0,0.0,2026-01-05T12:47:41.019337+05:30,ml_features
676.0,SHORTS,3000.0,9.0,Mid-Range,0.0,0.0,0.0,0.0,0.0,2026-01-05T12:47:41.019337+05:30,ml_features
677.0,POLOS,4000.0,10.0,Mid-Range,3.0,3.0,1.0,12960.0,12960.0,2026-01-05T12:47:41.019337+05:30,ml_features
678.0,CARDIGANS,13500.0,16.0,Premium,0.0,0.0,0.0,0.0,0.0,2026-01-05T12:47:41.019337+05:30,ml_features
679.0,BEACH WEAR,5000.0,0.0,Premium,0.0,0.0,0.0,0.0,0.0,2026-01-05T12:47:41.019337+05:30,ml_features
680.0,TRACK PANTS,5000.0,10.0,Premium,0.0,0.0,0.0,0.0,0.0,2026-01-05T12:47:41.019337+05:30,ml_features
681.0,T-SHIRTS,4500.0,37.0,Mid-Range,0.0,0.0,0.0,0.0,0.0,2026-01-05T12:47:41.019337+05:30,ml_features
682.0,UTILITY PANTS,9000.0,49.0,Premium,0.0,0.0,0.0,0.0,0.0,2026-01-05T12:47:41.019337+05:30,ml_features
683.0,CARDIGANS,12500.0,15.0,Premium,0.0,0.0,0.0,0.0,0.0,2026-01-05T12:47:41.019337+05:30,ml_features
684.0,CHINOS,5500.0,35.0,Premium,0.0,0.0,0.0,0.0,0.0,2026-01-05T12:47:41.019337+05:30,ml_features
685.0,HOODIES & JACKETS,13500.0,33.0,Premium,0.0,0.0,0.0,0.0,0.0,2026-01-05T12:47:41.019337+05:30,ml_features
686.0,NAN,14000.0,41.0,Premium,0.0,0.0,0.0,0.0,0.0,2026-01-05T12:47:41.019337+05:30,ml_features
687.0,SWEATSHIRTS,4000.0,7.0,Mid-Range,0.0,0.0,0.0,0.0,0.0,2026-01-05T12:47:41.019337+05:30,ml_features
688.0,T-SHIRTS,5000.0,38.0,Premium,0.0,0.0,0.0,0.0,0.0,2026-01-05T12:47:41.019337+05:30,ml_features
689.0,SWEATSHIRTS,4500.0,30.0,Mid-Range,2.0,2.0,1.0,9720.0,9720.0,2026-01-05T12:47:41.019337+05:30,ml_features
690.0,HOODIES & JACKETS,11500.0,7.0,Premium,0.0,0.0,0.0,0.0,0.0,2026-01-05T12:47:41.019337+05:30,ml_features
691.0,OVERSIZE TEE,5000.0,19.0,Premium,3.0,3.0,1.0,16200.0,16200.0,2026-01-05T12:47:41.019337+05:30,ml_features
692.0,T-SHIRTS,4500.0,22.0,Mid-Range,0.0,0.0,0.0,0.0,0.0,2026-01-05T12:47:41.019337+05:30,ml_features
693.0,KIMONO,9000.0,46.0,Premium,0.0,0.0,0.0,0.0,0.0,2026-01-05T12:47:41.019337+05:30,ml_features
694.0,KIMONO,9000.0,46.0,Premium,0.0,0.0,0.0,0.0,0.0,2026-01-05T12:47:41.019337+05:30,ml_features
695.0,SWEATSHIRTS,6000.0,45.0,Premium,0.0,0.0,0.0,0.0,0.0,2026-01-05T12:47:41.019337+05:30,ml_features
696.0,DENIM JACKETS,13000.0,19.0,Premium,0.0,0.0,0.0,0.0,0.0,2026-01-05T12:47:41.019337+05:30,ml_features
697.0,TANKS,4500.0,42.0,Mid-Range,0.0,0.0,0.0,0.0,0.0,2026-01-05T12:47:41.019337+05:30,ml_features
698.0,BLAZERS,10500.0,3.0,Premium,0.0,0.0,0.0,0.0,0.0,2026-01-05T12:47:41.019337+05:30,ml_features
699.0,COATS,11500.0,42.0,Premium,0.0,0.0,0.0,0.0,0.0,2026-01-05T12:47:41.019337+05:30,ml_features
700.0,JOGGERS & PANTS,3000.0,8.0,Mid-Range,0.0,0.0,0.0,0.0,0.0,2026-01-05T12:47:41.019337+05:30,ml_features
701.0,UTILITY PANTS,11000.0,42.0,Premium,0.0,0.0,0.0,0.0,0.0,2026-01-05T12:47:41.019337+05:30,ml_features
702.0,BEACH WEAR,5500.0,6.0,Premium,0.0,0.0,0.0,0.0,0.0,2026-01-05T12:47:41.019337+05:30,ml_features
703.0,TANKS,3500.0,3.0,Mid-Range,0.0,0.0,0.0,0.0,0.0,2026-01-05T12:47:41.019337+05:30,ml_features
704.0,POLOS,5000.0,45.0,Premium,0.0,0.0,0.0,0.0,0.0,2026-01-05T12:47:41.019337+05:30,ml_features
705.0,KIMONO,8500.0,46.0,Premium,0.0,0.0,0.0,0.0,0.0,2026-01-05T12:47:41.019337+05:30,ml_features
706.0,HOODIES & JACKETS,8000.0,17.0,Premium,0.0,0.0,0.0,0.0,0.0,2026-01-05T12:47:41.019337+05:30,ml_features
707.0,TANKS,5000.0,6.0,Premium,0.0,0.0,0.0,0.0,0.0,2026-01-05T12:47:41.019337+05:30,ml_features
708.0,HOODIES & JACKETS,8500.0,3.0,Premium,1.0,1.0,1.0,9180.0,9180.0,2026-01-05T12:47:41.019337+05:30,ml_features
709.0,COATS,11500.0,49.0,Premium,2.0,2.0,1.0,24840.0,24840.0,2026-01-05T12:47:41.019337+05:30,ml_features
710.0,T-SHIRTS,4000.0,14.0,Mid-Range,0.0,0.0,0.0,0.0,0.0,2026-01-05T12:47:41.019337+05:30,ml_features
711.0,SWEATSHIRTS,4000.0,19.0,Mid-Range,0.0,0.0,0.0,0.0,0.0,2026-01-05T12:47:41.019337+05:30,ml_features
712.0,SHORTS,4000.0,37.0,Mid-Range,0.0,0.0,0.0,0.0,0.0,2026-01-05T12:47:41.019337+05:30,ml_features
713.0,OVERSIZE TEE,4500.0,40.0,Mid-Range,0.0,0.0,0.0,0.0,0.0,2026-01-05T12:47:41.019337+05:30,ml_features
714.0,TANKS,3500.0,33.0,Mid-Range,0.0,0.0,0.0,0.0,0.0,2026-01-05T12:47:41.019337+05:30,ml_features
715.0,T-SHIRTS,3000.0,21.0,Mid-Range,0.0,0.0,0.0,0.0,0.0,2026-01-05T12:47:41.019337+05:30,ml_features
716.0,BEACH WEAR,0.0,41.0,Premium,0.0,0.0,0.0,0.0,0.0,2026-01-05T12:47:41.019337+05:30,ml_features
717.0,HOODIES & JACKETS,14500.0,18.0,Premium,0.0,0.0,0.0,0.0,0.0,2026-01-05T12:47:41.019337+05:30,ml_features
718.0,JOGGERS & PANTS,4000.0,14.0,Mid-Range,0.0,0.0,0.0,0.0,0.0,2026-01-05T12:47:41.019337+05:30,ml_features
719.0,BLAZERS,13500.0,23.0,Premium,0.0,0.0,0.0,0.0,0.0,2026-01-05T12:47:41.019337+05:30,ml_features
720.0,HOODIES & JACKETS,15000.0,16.0,Premium,0.0,0.0,0.0,0.0,0.0,2026-01-05T12:47:41.019337+05:30,ml_features
721.0,HOODIES & JACKETS,10500.0,30.0,Premium,0.0,0.0,0.0,0.0,0.0,2026-01-05T12:47:41.019337+05:30,ml_features
722.0,SHORTS,2500.0,38.0,Mid-Range,0.0,0.0,0.0,0.0,0.0,2026-01-05T12:47:41.019337+05:30,ml_features
723.0,CARDIGANS,12500.0,20.0,Premium,0.0,0.0,0.0,0.0,0.0,2026-01-05T12:47:41.019337+05:30,ml_features
724.0,COATS,13000.0,31.0,Premium,0.0,0.0,0.0,0.0,0.0,2026-01-05T12:47:41.019337+05:30,ml_features
725.0,NAN,3000.0,16.0,Mid-Range,0.0,0.0,0.0,0.0,0.0,2026-01-05T12:47:41.019337+05:30,ml_features
726.0,COATS,11500.0,47.0,Premium,0.0,0.0,0.0,0.0,0.0,2026-01-05T12:47:41.019337+05:30,ml_features
727.0,SWEATSHIRTS,6000.0,26.0,Premium,0.0,0.0,0.0,0.0,0.0,2026-01-05T12:47:41.019337+05:30,ml_features
728.0,HOODIES & JACKETS,11000.0,33.0,Premium,0.0,0.0,0.0,0.0,0.0,2026-01-05T12:47:41.019337+05:30,ml_features
729.0,KIMONO,10500.0,5.0,Premium,0.0,0.0,0.0,0.0,0.0,2026-01-05T12:47:41.019337+05:30,ml_features
730.0,T-SHIRTS,4500.0,49.0,Mid-Range,0.0,0.0,0.0,0.0,0.0,2026-01-05T12:47:41.019337+05:30,ml_features
731.0,KIMONO,10000.0,41.0,Premium,0.0,0.0,0.0,0.0,0.0,2026-01-05T12:47:41.019337+05:30,ml_features
732.0,DENIM JACKETS,12500.0,8.0,Premium,0.0,0.0,0.0,0.0,0.0,2026-01-05T12:47:41.019337+05:30,ml_features
733.0,COATS,10000.0,11.0,Premium,0.0,0.0,0.0,0.0,0.0,2026-01-05T12:47:41.019337+05:30,ml_features
734.0,CARDIGANS,13500.0,7.0,Premium,0.0,0.0,0.0,0.0,0.0,2026-01-05T12:47:41.019337+05:30,ml_features
735.0,HOODIES & JACKETS,10500.0,15.0,Premium,0.0,0.0,0.0,0.0,0.0,2026-01-05T12:47:41.019337+05:30,ml_features
736.0,HOODIES & JACKETS,8000.0,36.0,Premium,0.0,0.0,0.0,0.0,0.0,2026-01-05T12:47:41.019337+05:30,ml_features
737.0,KIMONO,14500.0,49.0,Premium,3.0,3.0,1.0,46980.0,46980.0,2026-01-05T12:47:41.019337+05:30,ml_features
738.0,HOODIES & JACKETS,8000.0,20.0,Premium,0.0,0.0,0.0,0.0,0.0,2026-01-05T12:47:41.019337+05:30,ml_features
739.0,SHORTS,5000.0,16.0,Premium,0.0,0.0,0.0,0.0,0.0,2026-01-05T12:47:41.019337+05:30,ml_features
740.0,JOGGERS & PANTS,2500.0,35.0,Mid-Range,0.0,0.0,0.0,0.0,0.0,2026-01-05T12:47:41.019337+05:30,ml_features
741.0,KIMONO,15000.0,27.0,Premium,3.0,3.0,1.0,48600.0,48600.0,2026-01-05T12:47:41.019337+05:30,ml_features
742.0,SHORTS,5000.0,35.0,Premium,0.0,0.0,0.0,0.0,0.0,2026-01-05T12:47:41.019337+05:30,ml_features
743.0,TRACK PANTS,0.0,33.0,Premium,0.0,0.0,0.0,0.0,0.0,2026-01-05T12:47:41.019337+05:30,ml_features
744.0,T-SHIRTS,2500.0,28.0,Mid-Range,1.0,1.0,1.0,2700.0,2700.0,2026-01-05T12:47:41.019337+05:30,ml_features
745.0,POLOS,3500.0,45.0,Mid-Range,0.0,0.0,0.0,0.0,0.0,2026-01-05T12:47:41.019337+05:30,ml_features
746.0,SWEATSHIRTS,4000.0,15.0,Mid-Range,0.0,0.0,0.0,0.0,0.0,2026-01-05T12:47:41.019337+05:30,ml_features
747.0,POLOS,3500.0,8.0,Mid-Range,0.0,0.0,0.0,0.0,0.0,2026-01-05T12:47:41.019337+05:30,ml_features
748.0,JOGGERS & PANTS,3000.0,21.0,Mid-Range,0.0,0.0,0.0,0.0,0.0,2026-01-05T12:47:41.019337+05:30,ml_features
749.0,TANKS,3500.0,38.0,Mid-Range,0.0,0.0,0.0,0.0,0.0,2026-01-05T12:47:41.019337+05:30,ml_features
750.0,POLOS,5000.0,43.0,Premium,0.0,0.0,0.0,0.0,0.0,2026-01-05T12:47:41.019337+05:30,ml_features
751.0,CARDIGANS,12000.0,19.0,Premium,0.0,0.0,0.0,0.0,0.0,2026-01-05T12:47:41.019337+05:30,ml_features
752.0,OVERSIZE TEE,5000.0,49.0,Premium,0.0,0.0,0.0,0.0,0.0,2026-01-05T12:47:41.019337+05:30,ml_features
753.0,JOGGERS & PANTS,3000.0,22.0,Mid-Range,0.0,0.0,0.0,0.0,0.0,2026-01-05T12:47:41.019337+05:30,ml_features
